geo,pps_per_inhabitant_million_euros,available_hospital_beds_per_100k,real_labour_productivity_per_person_employed_2019_base_year,railway_km_per_square_km,raw_milk_on_farms,pop_density_per_square_km,net_migration_per_capita,count_of_all_crime_per_100k,percentage_individuals_regularly_using_internet,average_age_for_people_above_18,F:M_ratio,disposable_income_avg,gross_income_per_capita,employment_rate,proportion_with_higher_educ,fertility_rate,poverty_rate,life_expectancy,gender_employment_gap_percentage
ES3,,,,,,,,,,,,,,,,,0.19,,
ES30,39000.0,273.1,103.8,87.0,64.26,839.7,104311.0,1458.54,91.66,49.30682428493434,1.1196257649458654,136460.62,23800.0,69.0,0.4675,1.21957,0.19,85.66666666666667,8.9
ES4,,,,,,,,,,,,,,,,,0.26,,
ES41,26800.0,349.97,100.6,27.0,936.4,25.6,61.0,756.21,84.75,53.44022162856849,1.0419888318282968,39084.29,15800.0,65.5,0.36931534232883556,1.12497,0.16699999999999998,84.7,12.9
ES41,26800.0,349.97,100.6,27.0,936.4,25.6,1026.0,756.21,84.75,53.44022162856849,1.0419888318282968,39084.29,15800.0,65.5,0.36931534232883556,1.12497,0.16699999999999998,84.7,12.9
ES41,26800.0,349.97,100.6,27.0,936.4,25.6,541.0,756.21,84.75,53.44022162856849,1.0419888318282968,39084.29,15800.0,65.5,0.36931534232883556,1.12497,0.16699999999999998,84.7,12.9
ES41,26800.0,349.97,100.6,27.0,936.4,25.6,189.0,756.21,84.75,53.44022162856849,1.0419888318282968,39084.29,15800.0,65.5,0.36931534232883556,1.12497,0.16699999999999998,84.7,12.9
ES41,26800.0,349.97,100.6,27.0,936.4,25.6,770.0,756.21,84.75,53.44022162856849,1.0419888318282968,39084.29,15800.0,65.5,0.36931534232883556,1.12497,0.16699999999999998,84.7,12.9
ES41,26800.0,349.97,100.6,27.0,936.4,25.6,375.0,756.21,84.75,53.44022162856849,1.0419888318282968,39084.29,15800.0,65.5,0.36931534232883556,1.12497,0.16699999999999998,84.7,12.9
ES41,26800.0,349.97,100.6,27.0,936.4,25.6,351.0,756.21,84.75,53.44022162856849,1.0419888318282968,39084.29,15800.0,65.5,0.36931534232883556,1.12497,0.16699999999999998,84.7,12.9
ES41,26800.0,349.97,100.6,27.0,936.4,25.6,1119.0,756.21,84.75,53.44022162856849,1.0419888318282968,39084.29,15800.0,65.5,0.36931534232883556,1.12497,0.16699999999999998,84.7,12.9
ES41,26800.0,349.97,100.6,27.0,936.4,25.6,-186.0,756.21,84.75,53.44022162856849,1.0419888318282968,39084.29,15800.0,65.5,0.36931534232883556,1.12497,0.16699999999999998,84.7,12.9
ES42,22400.0,233.41,100.6,26.0,269.12,25.8,497.0,1053.03,83.16,50.045526914101636,1.0072923703454846,27829.19,13900.0,60.8,0.287,1.24287,0.307,83.96666666666667,19.0
ES42,22400.0,233.41,100.6,26.0,269.12,25.8,-1395.0,1053.03,83.16,50.045526914101636,1.0072923703454846,27829.19,13900.0,60.8,0.287,1.24287,0.307,83.96666666666667,19.0
ES42,22400.0,233.41,100.6,26.0,269.12,25.8,180.0,1053.03,83.16,50.045526914101636,1.0072923703454846,27829.19,13900.0,60.8,0.287,1.24287,0.307,83.96666666666667,19.0
ES42,22400.0,233.41,100.6,26.0,269.12,25.8,1884.0,1053.03,83.16,50.045526914101636,1.0072923703454846,27829.19,13900.0,60.8,0.287,1.24287,0.307,83.96666666666667,19.0
ES42,22400.0,233.41,100.6,26.0,269.12,25.8,1857.0,1053.03,83.16,50.045526914101636,1.0072923703454846,27829.19,13900.0,60.8,0.287,1.24287,0.307,83.96666666666667,19.0
ES43,20700.0,335.24,98.8,18.0,28.32,26.0,-472.0,674.28,84.77,50.83197400509299,1.0301061739538744,13497.34,12100.0,55.7,0.25800000000000006,1.2167,0.377,83.16666666666667,18.8
ES43,20700.0,335.24,98.8,18.0,28.32,26.0,-273.0,674.28,84.77,50.83197400509299,1.0301061739538744,13497.34,12100.0,55.7,0.25800000000000006,1.2167,0.377,83.16666666666667,18.8
ES5,,,,,,,,,,,,,,,,,0.214,,
ES51,33700.0,384.0,99.9,58.0,752.85,238.1,83485.0,2314.62,91.05,49.825245150778514,1.0586452937475146,139513.94,20200.0,68.6,0.40399999999999997,1.26909,0.188,84.23333333333333,8.3
ES51,33700.0,384.0,99.9,58.0,752.85,238.1,9505.0,2314.62,91.05,49.825245150778514,1.0586452937475146,139513.94,20200.0,68.6,0.40399999999999997,1.26909,0.188,84.23333333333333,8.3
ES51,33700.0,384.0,99.9,58.0,752.85,238.1,3740.0,2314.62,91.05,49.825245150778514,1.0586452937475146,139513.94,20200.0,68.6,0.40399999999999997,1.26909,0.188,84.23333333333333,8.3
ES51,33700.0,384.0,99.9,58.0,752.85,238.1,7052.0,2314.62,91.05,49.825245150778514,1.0586452937475146,139513.94,20200.0,68.6,0.40399999999999997,1.26909,0.188,84.23333333333333,8.3
ES52,24900.0,231.9,99.9,41.0,85.3,216.2,25046.0,1441.75,87.47,50.155469123515694,1.0478253507027542,72725.17,15000.0,63.3,0.3525,1.23134,0.27,83.5,14.9
ES52,24900.0,231.9,99.9,41.0,85.3,216.2,2815.0,1441.75,87.47,50.155469123515694,1.0478253507027542,72725.17,15000.0,63.3,0.3525,1.23134,0.27,83.5,14.9
ES52,24900.0,231.9,99.9,41.0,85.3,216.2,22473.0,1441.75,87.47,50.155469123515694,1.0478253507027542,72725.17,15000.0,63.3,0.3525,1.23134,0.27,83.5,14.9
ES53,30500.0,287.46,99.8,24.0,69.95,241.2,4502.0,1832.33,90.16,47.878560254015845,1.0152716132153132,19670.86,18700.0,67.6,0.3045,1.17358,0.151,84.16666666666667,11.1
ES53,30500.0,287.46,99.8,24.0,69.95,241.2,18956.0,1832.33,90.16,47.878560254015845,1.0152716132153132,19670.86,18700.0,67.6,0.3045,1.17358,0.151,84.16666666666667,11.1
ES53,30500.0,287.46,99.8,24.0,69.95,241.2,405.0,1832.33,90.16,47.878560254015845,1.0152716132153132,19670.86,18700.0,67.6,0.3045,1.17358,0.151,84.16666666666667,11.1
ES6,,,,,,,,,,,,,,,,,0.369,,
ES61,21000.0,217.98,99.0,28.0,574.92,97.4,8066.0,1129.97,86.45,48.96283363716143,1.046974267253477,108775.41,12900.0,54.8,0.297,1.30586,0.377,82.56666666666666,16.1
ES61,21000.0,217.98,99.0,28.0,574.92,97.4,2931.0,1129.97,86.45,48.96283363716143,1.046974267253477,108775.41,12900.0,54.8,0.297,1.30586,0.377,82.56666666666666,16.1
ES61,21000.0,217.98,99.0,28.0,574.92,97.4,79.0,1129.97,86.45,48.96283363716143,1.046974267253477,108775.41,12900.0,54.8,0.297,1.30586,0.377,82.56666666666666,16.1
ES61,21000.0,217.98,99.0,28.0,574.92,97.4,4022.0,1129.97,86.45,48.96283363716143,1.046974267253477,108775.41,12900.0,54.8,0.297,1.30586,0.377,82.56666666666666,16.1
ES61,21000.0,217.98,99.0,28.0,574.92,97.4,2957.0,1129.97,86.45,48.96283363716143,1.046974267253477,108775.41,12900.0,54.8,0.297,1.30586,0.377,82.56666666666666,16.1
ES61,21000.0,217.98,99.0,28.0,574.92,97.4,-1985.0,1129.97,86.45,48.96283363716143,1.046974267253477,108775.41,12900.0,54.8,0.297,1.30586,0.377,82.56666666666666,16.1
ES61,21000.0,217.98,99.0,28.0,574.92,97.4,21912.0,1129.97,86.45,48.96283363716143,1.046974267253477,108775.41,12900.0,54.8,0.297,1.30586,0.377,82.56666666666666,16.1
ES61,21000.0,217.98,99.0,28.0,574.92,97.4,5144.0,1129.97,86.45,48.96283363716143,1.046974267253477,108775.41,12900.0,54.8,0.297,1.30586,0.377,82.56666666666666,16.1
ES62,23300.0,325.41,98.2,24.0,68.44,132.4,10470.0,1423.18,88.08,48.15324938977802,1.012210925887503,20101.45,14100.0,60.9,0.29814907453726863,1.49064,0.319,82.86666666666667,17.3
ES63,22600.0,211.94,102.9,0.0,0.0,4222.9,-149.0,1217.75,87.49,45.89089212102357,0.9756292449061127,1210.2,14300.0,49.9,0.20950000000000002,1.48046,0.45899999999999996,81.43333333333334,18.1
ES64,20700.0,190.35,100.9,0.0,0.0,6041.5,-83.0,1707.43,85.31,45.02961311893011,0.9713137907224907,1084.87,13200.0,49.7,0.28600000000000003,2.0991,0.385,81.43333333333334,19.5
ES7,,,,,,,,,,,,,,,,,0.35,,
ES70,22900.0,290.96,98.3,0.0,52.04,299.4,497.0,1118.57,86.84,48.27007304947674,1.0314421185337845,29512.6,14100.0,57.2,0.31549999999999995,0.96995,0.35,83.53333333333335,9.9
ES70,22900.0,290.96,98.3,0.0,52.04,299.4,4529.0,1118.57,86.84,48.27007304947674,1.0314421185337845,29512.6,14100.0,57.2,0.31549999999999995,0.96995,0.35,83.53333333333335,9.9
ES70,22900.0,290.96,98.3,0.0,52.04,299.4,10351.0,1118.57,86.84,48.27007304947674,1.0314421185337845,29512.6,14100.0,57.2,0.31549999999999995,0.96995,0.35,83.53333333333335,9.9
ES70,22900.0,290.96,98.3,0.0,52.04,299.4,297.0,1118.57,86.84,48.27007304947674,1.0314421185337845,29512.6,14100.0,57.2,0.31549999999999995,0.96995,0.35,83.53333333333335,9.9
ES70,22900.0,290.96,98.3,0.0,52.04,299.4,3448.0,1118.57,86.84,48.27007304947674,1.0314421185337845,29512.6,14100.0,57.2,0.31549999999999995,0.96995,0.35,83.53333333333335,9.9
ES70,22900.0,290.96,98.3,0.0,52.04,299.4,2355.0,1118.57,86.84,48.27007304947674,1.0314421185337845,29512.6,14100.0,57.2,0.31549999999999995,0.96995,0.35,83.53333333333335,9.9
ES70,22900.0,290.96,98.3,0.0,52.04,299.4,19801.0,1118.57,86.84,48.27007304947674,1.0314421185337845,29512.6,14100.0,57.2,0.31549999999999995,0.96995,0.35,83.53333333333335,9.9
FI1,,,,,,,,,,,,,,,,,0.156,,
FI19,30000.0,349.04,102.2,27.0,683.84,23.7,428.0,2736.51,91.73,50.93349951644665,1.0287415266510846,22603.86,22900.0,72.8,0.40029985007496255,1.4,,82.33333333333333,3.4
FI19,30000.0,349.04,102.2,27.0,683.84,23.7,-304.0,2736.51,91.73,50.93349951644665,1.0287415266510846,22603.86,22900.0,72.8,0.40029985007496255,1.4,,82.33333333333333,3.4
FI19,30000.0,349.04,102.2,27.0,683.84,23.7,116.0,2736.51,91.73,50.93349951644665,1.0287415266510846,22603.86,22900.0,72.8,0.40029985007496255,1.4,,82.33333333333333,3.4
FI19,30000.0,349.04,102.2,27.0,683.84,23.7,-66.0,2736.51,91.73,50.93349951644665,1.0287415266510846,22603.86,22900.0,72.8,0.40029985007496255,1.4,,82.33333333333333,3.4
FI19,30000.0,349.04,102.2,27.0,683.84,23.7,2707.0,2736.51,91.73,50.93349951644665,1.0287415266510846,22603.86,22900.0,72.8,0.40029985007496255,1.4,,82.33333333333333,3.4
FI19_20,,,,,,,,,,,,,,,,,0.185,,
FI1B,44700.0,264.94,101.3,47.0,66.34,184.7,13071.0,3962.6000000000004,96.16,47.87321958041958,1.074590072607751,32676.59,30800.0,75.3,0.49624812406203106,1.28,0.10099999999999999,82.53333333333333,4.7
FI1C,30300.0,348.55,104.4,31.0,286.61,36.6,2013.0,2887.79,93.38,51.958033489663435,1.0536597835411559,19626.36,23400.0,72.4,0.391304347826087,1.3,0.163,81.7,0.3
FI1C,30300.0,348.55,104.4,31.0,286.61,36.6,-219.0,2887.79,93.38,51.958033489663435,1.0536597835411559,19626.36,23400.0,72.4,0.391304347826087,1.3,0.163,81.7,0.3
FI1C,30300.0,348.55,104.4,31.0,286.61,36.6,340.0,2887.79,93.38,51.958033489663435,1.0536597835411559,19626.36,23400.0,72.4,0.391304347826087,1.3,0.163,81.7,0.3
FI1C,30300.0,348.55,104.4,31.0,286.61,36.6,-361.0,2887.79,93.38,51.958033489663435,1.0536597835411559,19626.36,23400.0,72.4,0.391304347826087,1.3,0.163,81.7,0.3
FI1C,30300.0,348.55,104.4,31.0,286.61,36.6,43.0,2887.79,93.38,51.958033489663435,1.0536597835411559,19626.36,23400.0,72.4,0.391304347826087,1.3,0.163,81.7,0.3
FI1D,28300.0,424.99,104.4,14.0,1320.42,6.3,-270.0,2626.73,91.53,51.65388402673491,1.0116259818978262,20897.87,21900.0,70.0,0.36931534232883556,1.44,0.19,81.53333333333335,1.5
FI1D,28300.0,424.99,104.4,14.0,1320.42,6.3,382.0,2626.73,91.53,51.65388402673491,1.0116259818978262,20897.87,21900.0,70.0,0.36931534232883556,1.44,0.19,81.53333333333335,1.5
FI1D,28300.0,424.99,104.4,14.0,1320.42,6.3,78.0,2626.73,91.53,51.65388402673491,1.0116259818978262,20897.87,21900.0,70.0,0.36931534232883556,1.44,0.19,81.53333333333335,1.5
FI1D,28300.0,424.99,104.4,14.0,1320.42,6.3,-134.0,2626.73,91.53,51.65388402673491,1.0116259818978262,20897.87,21900.0,70.0,0.36931534232883556,1.44,0.19,81.53333333333335,1.5
FI1D,28300.0,424.99,104.4,14.0,1320.42,6.3,-22.0,2626.73,91.53,51.65388402673491,1.0116259818978262,20897.87,21900.0,70.0,0.36931534232883556,1.44,0.19,81.53333333333335,1.5
FI1D,28300.0,424.99,104.4,14.0,1320.42,6.3,-188.0,2626.73,91.53,51.65388402673491,1.0116259818978262,20897.87,21900.0,70.0,0.36931534232883556,1.44,0.19,81.53333333333335,1.5
FI1D,28300.0,424.99,104.4,14.0,1320.42,6.3,-293.0,2626.73,91.53,51.65388402673491,1.0116259818978262,20897.87,21900.0,70.0,0.36931534232883556,1.44,0.19,81.53333333333335,1.5
FI20,35900.0,36.87,93.7,,17.17,19.2,285.0,2047.73,,51.272883343103594,1.0185952159580762,565.94,28800.0,81.5,0.3255,1.57,,84.0,5.3
FR10,56700.0,530.11,104.2,153.0,42.43,1026.8,-19613.0,5067.61,89.38,47.1397814315992,1.1069127675004191,262757.68,33200.0,68.3,0.48350000000000004,1.93,0.15185714285714286,84.5,7.3
FR10,56700.0,530.11,104.2,153.0,42.43,1026.8,-576.0,5067.61,89.38,47.1397814315992,1.1069127675004191,262757.68,33200.0,68.3,0.48350000000000004,1.93,0.15185714285714286,84.5,7.3
FR10,56700.0,530.11,104.2,153.0,42.43,1026.8,-4028.0,5067.61,89.38,47.1397814315992,1.1069127675004191,262757.68,33200.0,68.3,0.48350000000000004,1.93,0.15185714285714286,84.5,7.3
FR10,56700.0,530.11,104.2,153.0,42.43,1026.8,-1528.0,5067.61,89.38,47.1397814315992,1.1069127675004191,262757.68,33200.0,68.3,0.48350000000000004,1.93,0.15185714285714286,84.5,7.3
FR10,56700.0,530.11,104.2,153.0,42.43,1026.8,-8530.0,5067.61,89.38,47.1397814315992,1.1069127675004191,262757.68,33200.0,68.3,0.48350000000000004,1.93,0.15185714285714286,84.5,7.3
FR10,56700.0,530.11,104.2,153.0,42.43,1026.8,-1876.0,5067.61,89.38,47.1397814315992,1.1069127675004191,262757.68,33200.0,68.3,0.48350000000000004,1.93,0.15185714285714286,84.5,7.3
FR10,56700.0,530.11,104.2,153.0,42.43,1026.8,-4168.0,5067.61,89.38,47.1397814315992,1.1069127675004191,262757.68,33200.0,68.3,0.48350000000000004,1.93,0.15185714285714286,84.5,7.3
FR10,56700.0,530.11,104.2,153.0,42.43,1026.8,-3452.0,5067.61,89.38,47.1397814315992,1.1069127675004191,262757.68,33200.0,68.3,0.48350000000000004,1.93,0.15185714285714286,84.5,7.3
FRB0,27000.0,595.88,102.9,51.0,437.62,65.4,-735.0,2282.81,85.34,51.8099018490012,1.0913412314587425,46751.8,21300.0,66.7,0.2988505747126437,1.88,0.13133333333333333,82.66666666666667,6.0
FRB0,27000.0,595.88,102.9,51.0,437.62,65.4,-988.0,2282.81,85.34,51.8099018490012,1.0913412314587425,46751.8,21300.0,66.7,0.2988505747126437,1.88,0.13133333333333333,82.66666666666667,6.0
FRB0,27000.0,595.88,102.9,51.0,437.62,65.4,-35.0,2282.81,85.34,51.8099018490012,1.0913412314587425,46751.8,21300.0,66.7,0.2988505747126437,1.88,0.13133333333333333,82.66666666666667,6.0
FRB0,27000.0,595.88,102.9,51.0,437.62,65.4,273.0,2282.81,85.34,51.8099018490012,1.0913412314587425,46751.8,21300.0,66.7,0.2988505747126437,1.88,0.13133333333333333,82.66666666666667,6.0
FRB0,27000.0,595.88,102.9,51.0,437.62,65.4,-4.0,2282.81,85.34,51.8099018490012,1.0913412314587425,46751.8,21300.0,66.7,0.2988505747126437,1.88,0.13133333333333333,82.66666666666667,6.0
FRB0,27000.0,595.88,102.9,51.0,437.62,65.4,710.0,2282.81,85.34,51.8099018490012,1.0913412314587425,46751.8,21300.0,66.7,0.2988505747126437,1.88,0.13133333333333333,82.66666666666667,6.0
FRC1,27000.0,689.87,103.2,52.0,344.22,51.3,160.0,2338.44,86.28,52.62324319434265,1.0946712873894737,28804.11,20500.0,67.7,0.304847576211894,1.75,0.14300000000000002,82.43333333333334,7.3
FRC1,27000.0,689.87,103.2,52.0,344.22,51.3,-601.0,2338.44,86.28,52.62324319434265,1.0946712873894737,28804.11,20500.0,67.7,0.304847576211894,1.75,0.14300000000000002,82.43333333333334,7.3
FRC1,27000.0,689.87,103.2,52.0,344.22,51.3,707.0,2338.44,86.28,52.62324319434265,1.0946712873894737,28804.11,20500.0,67.7,0.304847576211894,1.75,0.14300000000000002,82.43333333333334,7.3
FRC1,27000.0,689.87,103.2,52.0,344.22,51.3,-356.0,2338.44,86.28,52.62324319434265,1.0946712873894737,28804.11,20500.0,67.7,0.304847576211894,1.75,0.14300000000000002,82.43333333333334,7.3
FRC2,24700.0,564.42,102.5,55.0,1298.35,72.6,-299.0,2011.1000000000001,82.55,50.97371867896922,1.0650743885687781,21243.3,21200.0,66.4,0.278,1.8,0.12775000000000003,82.8,9.4
FRC2,24700.0,564.42,102.5,55.0,1298.35,72.6,100.0,2011.1000000000001,82.55,50.97371867896922,1.0650743885687781,21243.3,21200.0,66.4,0.278,1.8,0.12775000000000003,82.8,9.4
FRC2,24700.0,564.42,102.5,55.0,1298.35,72.6,-331.0,2011.1000000000001,82.55,50.97371867896922,1.0650743885687781,21243.3,21200.0,66.4,0.278,1.8,0.12775000000000003,82.8,9.4
FRC2,24700.0,564.42,102.5,55.0,1298.35,72.6,-615.0,2011.1000000000001,82.55,50.97371867896922,1.0650743885687781,21243.3,21200.0,66.4,0.278,1.8,0.12775000000000003,82.8,9.4
FRD1,25500.0,604.83,98.8,37.0,3151.31,82.6,316.0,1743.25,82.25,52.23199009022776,1.0960984766468695,25941.64,20100.0,66.2,0.26686656671664166,1.77,0.12866666666666668,82.43333333333334,4.7
FRD1,25500.0,604.83,98.8,37.0,3151.31,82.6,295.0,1743.25,82.25,52.23199009022776,1.0960984766468695,25941.64,20100.0,66.2,0.26686656671664166,1.77,0.12866666666666668,82.43333333333334,4.7
FRD1,25500.0,604.83,98.8,37.0,3151.31,82.6,-610.0,1743.25,82.25,52.23199009022776,1.0960984766468695,25941.64,20100.0,66.2,0.26686656671664166,1.77,0.12866666666666668,82.43333333333334,4.7
FRD2,27500.0,557.75,97.8,60.0,863.2,151.2,-391.0,2619.64,84.18,50.21728637031645,1.1058213903884095,33045.77,21300.0,63.1,0.2725,1.88,0.1365,81.76666666666667,7.3
FRD2,27500.0,557.75,97.8,60.0,863.2,151.2,-3066.0,2619.64,84.18,50.21728637031645,1.1058213903884095,33045.77,21300.0,63.1,0.2725,1.88,0.1365,81.76666666666667,7.3
FRE1,26700.0,587.73,102.6,107.0,1497.88,327.4,-9338.0,3192.4500000000003,81.93,48.8264335772232,1.1051592034772062,64598.32,19400.0,58.3,0.3095,1.86,0.1865,81.03333333333333,9.4
FRE1,26700.0,587.73,102.6,107.0,1497.88,327.4,-3386.0,3192.4500000000003,81.93,48.8264335772232,1.1051592034772062,64598.32,19400.0,58.3,0.3095,1.86,0.1865,81.03333333333333,9.4
FRE2,24300.0,573.75,101.3,74.0,947.28,99.4,-1686.0,2633.02,84.66,49.879364342260935,1.080712498464082,34122.78,20800.0,62.5,0.265,1.84,0.15733333333333333,81.39999999999999,8.7
FRE2,24300.0,573.75,101.3,74.0,947.28,99.4,-1550.0,2633.02,84.66,49.879364342260935,1.080712498464082,34122.78,20800.0,62.5,0.265,1.84,0.15733333333333333,81.39999999999999,8.7
FRE2,24300.0,573.75,101.3,74.0,947.28,99.4,-145.0,2633.02,84.66,49.879364342260935,1.080712498464082,34122.78,20800.0,62.5,0.265,1.84,0.15733333333333333,81.39999999999999,8.7
FRF1,30400.0,585.66,103.7,89.0,342.16,230.6,1315.0,1985.94,83.4,49.715366636583326,1.0770796339860664,34076.78,23500.0,68.8,0.3411705852926463,1.69,0.13099999999999998,83.23333333333333,4.8
FRF1,30400.0,585.66,103.7,89.0,342.16,230.6,-92.0,1985.94,83.4,49.715366636583326,1.0770796339860664,34076.78,23500.0,68.8,0.3411705852926463,1.69,0.13099999999999998,83.23333333333333,4.8
FRF2,27400.0,563.83,103.3,57.0,649.18,51.5,-1564.0,2673.4500000000003,83.17,50.77774476803606,1.085541327964902,22684.01,20400.0,61.6,0.259,1.79,0.1605,81.76666666666667,8.8
FRF2,27400.0,563.83,103.3,57.0,649.18,51.5,449.0,2673.4500000000003,83.17,50.77774476803606,1.085541327964902,22684.01,20400.0,61.6,0.259,1.79,0.1605,81.76666666666667,8.8
FRF2,27400.0,563.83,103.3,57.0,649.18,51.5,-1546.0,2673.4500000000003,83.17,50.77774476803606,1.085541327964902,22684.01,20400.0,61.6,0.259,1.79,0.1605,81.76666666666667,8.8
FRF2,27400.0,563.83,103.3,57.0,649.18,51.5,-988.0,2673.4500000000003,83.17,50.77774476803606,1.085541327964902,22684.01,20400.0,61.6,0.259,1.79,0.1605,81.76666666666667,8.8
FRF3,24000.0,612.88,102.3,67.0,1339.42,98.6,-407.0,2114.45,86.26,50.571537294814426,1.074605301238207,40360.44,20900.0,64.6,0.316,1.64,0.1505,81.96666666666667,8.8
FRF3,24000.0,612.88,102.3,67.0,1339.42,98.6,-934.0,2114.45,86.26,50.571537294814426,1.074605301238207,40360.44,20900.0,64.6,0.316,1.64,0.1505,81.96666666666667,8.8
FRF3,24000.0,612.88,102.3,67.0,1339.42,98.6,-380.0,2114.45,86.26,50.571537294814426,1.074605301238207,40360.44,20900.0,64.6,0.316,1.64,0.1505,81.96666666666667,8.8
FRF3,24000.0,612.88,102.3,67.0,1339.42,98.6,-744.0,2114.45,86.26,50.571537294814426,1.074605301238207,40360.44,20900.0,64.6,0.316,1.64,0.1505,81.96666666666667,8.8
FRG0,29200.0,498.71,102.0,43.0,3893.02,118.3,10358.0,3012.67,89.09,50.67895202821249,1.083012286088845,66678.21,21200.0,67.5,0.3325,1.85,0.11019999999999999,83.36666666666666,7.0
FRG0,29200.0,498.71,102.0,43.0,3893.02,118.3,-262.0,3012.67,89.09,50.67895202821249,1.083012286088845,66678.21,21200.0,67.5,0.3325,1.85,0.11019999999999999,83.36666666666666,7.0
FRG0,29200.0,498.71,102.0,43.0,3893.02,118.3,-311.0,3012.67,89.09,50.67895202821249,1.083012286088845,66678.21,21200.0,67.5,0.3325,1.85,0.11019999999999999,83.36666666666666,7.0
FRG0,29200.0,498.71,102.0,43.0,3893.02,118.3,-1272.0,3012.67,89.09,50.67895202821249,1.083012286088845,66678.21,21200.0,67.5,0.3325,1.85,0.11019999999999999,83.36666666666666,7.0
FRG0,29200.0,498.71,102.0,43.0,3893.02,118.3,4284.0,3012.67,89.09,50.67895202821249,1.083012286088845,66678.21,21200.0,67.5,0.3325,1.85,0.11019999999999999,83.36666666666666,7.0
FRH0,27800.0,588.23,103.7,41.0,5625.39,122.4,1956.0,2018.1399999999999,90.57,51.57785909545086,1.0871911788893969,59146.13,20800.0,67.3,0.3525,1.78,0.10566666666666669,82.46666666666667,3.8
FRH0,27800.0,588.23,103.7,41.0,5625.39,122.4,2308.0,2018.1399999999999,90.57,51.57785909545086,1.0871911788893969,59146.13,20800.0,67.3,0.3525,1.78,0.10566666666666669,82.46666666666667,3.8
FRH0,27800.0,588.23,103.7,41.0,5625.39,122.4,5219.0,2018.1399999999999,90.57,51.57785909545086,1.0871911788893969,59146.13,20800.0,67.3,0.3525,1.78,0.10566666666666669,82.46666666666667,3.8
FRH0,27800.0,588.23,103.7,41.0,5625.39,122.4,4125.0,2018.1399999999999,90.57,51.57785909545086,1.0871911788893969,59146.13,20800.0,67.3,0.3525,1.78,0.10566666666666669,82.46666666666667,3.8
FRI1,28800.0,604.87,102.0,34.0,418.27,83.9,1400.0,3266.57,87.73,51.608743461892175,1.1141884122472974,61804.67,21600.0,67.1,0.3378310844577711,1.64,0.138,83.33333333333333,3.9
FRI1,28800.0,604.87,102.0,34.0,418.27,83.9,14239.0,3266.57,87.73,51.608743461892175,1.1141884122472974,61804.67,21600.0,67.1,0.3378310844577711,1.64,0.138,83.33333333333333,3.9
FRI1,28800.0,604.87,102.0,34.0,418.27,83.9,3046.0,3266.57,87.73,51.608743461892175,1.1141884122472974,61804.67,21600.0,67.1,0.3378310844577711,1.64,0.138,83.33333333333333,3.9
FRI1,28800.0,604.87,102.0,34.0,418.27,83.9,719.0,3266.57,87.73,51.608743461892175,1.1141884122472974,61804.67,21600.0,67.1,0.3378310844577711,1.64,0.138,83.33333333333333,3.9
FRI1,28800.0,604.87,102.0,34.0,418.27,83.9,4142.0,3266.57,87.73,51.608743461892175,1.1141884122472974,61804.67,21600.0,67.1,0.3378310844577711,1.64,0.138,83.33333333333333,3.9
FRI2,24700.0,791.29,102.8,47.0,130.71,42.9,1207.0,1770.8500000000001,86.06,53.66393926485928,1.1084764221662753,13027.71,19700.0,66.9,0.3161580790395198,1.7,0.15533333333333332,82.3,5.4
FRI2,24700.0,791.29,102.8,47.0,130.71,42.9,532.0,1770.8500000000001,86.06,53.66393926485928,1.1084764221662753,13027.71,19700.0,66.9,0.3161580790395198,1.7,0.15533333333333332,82.3,5.4
FRI2,24700.0,791.29,102.8,47.0,130.71,42.9,60.0,1770.8500000000001,86.06,53.66393926485928,1.1084764221662753,13027.71,19700.0,66.9,0.3161580790395198,1.7,0.15533333333333332,82.3,5.4
FRI3,26600.0,535.69,102.9,44.0,550.21,70.0,391.0,2477.4300000000003,89.44,52.948399279395524,1.1005291461023208,32784.12,20000.0,67.9,0.28985507246376807,1.72,0.1335,82.76666666666667,6.7
FRI3,26600.0,535.69,102.9,44.0,550.21,70.0,4359.0,2477.4300000000003,89.44,52.948399279395524,1.1005291461023208,32784.12,20000.0,67.9,0.28985507246376807,1.72,0.1335,82.76666666666667,6.7
FRI3,26600.0,535.69,102.9,44.0,550.21,70.0,544.0,2477.4300000000003,89.44,52.948399279395524,1.1005291461023208,32784.12,20000.0,67.9,0.28985507246376807,1.72,0.1335,82.76666666666667,6.7
FRI3,26600.0,535.69,102.9,44.0,550.21,70.0,709.0,2477.4300000000003,89.44,52.948399279395524,1.1005291461023208,32784.12,20000.0,67.9,0.28985507246376807,1.72,0.1335,82.76666666666667,6.7
FRJ1,24500.0,649.87,101.7,42.0,68.06,104.4,2293.0,3910.0199999999995,82.52,51.85362054686845,1.1219083361659132,47335.82,18800.0,59.8,0.32616308154077045,1.78,0.18840000000000004,83.06666666666666,8.8
FRJ1,24500.0,649.87,101.7,42.0,68.06,104.4,1889.0,3910.0199999999995,82.52,51.85362054686845,1.1219083361659132,47335.82,18800.0,59.8,0.32616308154077045,1.78,0.18840000000000004,83.06666666666666,8.8
FRJ1,24500.0,649.87,101.7,42.0,68.06,104.4,9472.0,3910.0199999999995,82.52,51.85362054686845,1.1219083361659132,47335.82,18800.0,59.8,0.32616308154077045,1.78,0.18840000000000004,83.06666666666666,8.8
