,country.x,country_code.x,nutslevel.x,nuts2.x,regionname.x,type.x,year.x,party_abbreviation,party_english,party_native,partyfacts_id,partyvote.x,electorate.x,totalvote.x,validvote.x,uniqueid,left_right.x
1879,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,#NAME?,,,,80153,3436541,2313084,2250389,Emilia-Romagna#NAME?,
1880,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,EUROPA VERDE,,,,66002,3436541,2313084,2250389,Emilia-RomagnaEUROPA VERDE,
1881,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,FORZA ITALIA,go italy,forza italia,1626,131992,3436541,2313084,2250389,Emilia-RomagnaFORZA ITALIA,7.1459
1882,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,FRATELLI D'ITALIA,brothers of italy,fratelli d'italia,2280,104861,3436541,2313084,2250389,Emilia-RomagnaFRATELLI D'ITALIA,8.8
1883,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,LA SINISTRA,,,,42010,3436541,2313084,2250389,Emilia-RomagnaLA SINISTRA,
1884,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,LEGA SALVINI PREMIER,north league,lega nord,1221,759948,3436541,2313084,2250389,Emilia-RomagnaLEGA SALVINI PREMIER,7.8007
1885,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,MOVIMENTO 5 STELLE,five star movement,movimento 5 stelle,2046,290019,3436541,2313084,2250389,Emilia-RomagnaMOVIMENTO 5 STELLE,
1886,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,OTHER,,,,50709,3436541,2313084,2250389,Emilia-RomagnaOTHER,
1887,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,PARTITO COMUNISTA,italian communist party,partito comunista italiano,34,20245,3436541,2313084,2250389,Emilia-RomagnaPARTITO COMUNISTA,
1888,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,PARTITO DEMOCRATICO,democratic party,partito democratico,802,703131,3436541,2313084,2250389,Emilia-RomagnaPARTITO DEMOCRATICO,2.6216
1889,Italy,IT,2,ITH5,Emilia-Romagna,EP,2019,SVP,south tyrol peoples party,sudtiroler volkspartei,1369,1319,3436541,2313084,2250389,Emilia-RomagnaSVP,
1890,Italy,IT,2,ITI1,Toscana,EP,2019,#NAME?,,,,57069,2937660,1931655,1870391,Toscana#NAME?,
1891,Italy,IT,2,ITI1,Toscana,EP,2019,EUROPA VERDE,,,,46835,2937660,1931655,1870391,ToscanaEUROPA VERDE,
1892,Italy,IT,2,ITI1,Toscana,EP,2019,FORZA ITALIA,go italy,forza italia,1626,108793,2937660,1931655,1870391,ToscanaFORZA ITALIA,7.1459
1893,Italy,IT,2,ITI1,Toscana,EP,2019,FRATELLI D'ITALIA,brothers of italy,fratelli d'italia,2280,92233,2937660,1931655,1870391,ToscanaFRATELLI D'ITALIA,8.8
1894,Italy,IT,2,ITI1,Toscana,EP,2019,LA SINISTRA,,,,48715,2937660,1931655,1870391,ToscanaLA SINISTRA,
1895,Italy,IT,2,ITI1,Toscana,EP,2019,LEGA SALVINI PREMIER,north league,lega nord,1221,588727,2937660,1931655,1870391,ToscanaLEGA SALVINI PREMIER,7.8007
1896,Italy,IT,2,ITI1,Toscana,EP,2019,MOVIMENTO 5 STELLE,five star movement,movimento 5 stelle,2046,237109,2937660,1931655,1870391,ToscanaMOVIMENTO 5 STELLE,
1897,Italy,IT,2,ITI1,Toscana,EP,2019,OTHER,,,,36551,2937660,1931655,1870391,ToscanaOTHER,
1898,Italy,IT,2,ITI1,Toscana,EP,2019,PARTITO COMUNISTA,italian communist party,partito comunista italiano,34,31425,2937660,1931655,1870391,ToscanaPARTITO COMUNISTA,
1899,Italy,IT,2,ITI1,Toscana,EP,2019,PARTITO DEMOCRATICO,democratic party,partito democratico,802,622934,2937660,1931655,1870391,ToscanaPARTITO DEMOCRATICO,2.6216
1900,Italy,IT,2,ITI2,Umbria,EP,2019,#NAME?,,,,12062,687192,465177,449074,Umbria#NAME?,
1901,Italy,IT,2,ITI2,Umbria,EP,2019,EUROPA VERDE,,,,7846,687192,465177,449074,UmbriaEUROPA VERDE,
1902,Italy,IT,2,ITI2,Umbria,EP,2019,FORZA ITALIA,go italy,forza italia,1626,28828,687192,465177,449074,UmbriaFORZA ITALIA,7.1459
1903,Italy,IT,2,ITI2,Umbria,EP,2019,FRATELLI D'ITALIA,brothers of italy,fratelli d'italia,2280,29551,687192,465177,449074,UmbriaFRATELLI D'ITALIA,8.8
1904,Italy,IT,2,ITI2,Umbria,EP,2019,LA SINISTRA,,,,9427,687192,465177,449074,UmbriaLA SINISTRA,
1905,Italy,IT,2,ITI2,Umbria,EP,2019,LEGA SALVINI PREMIER,north league,lega nord,1221,171458,687192,465177,449074,UmbriaLEGA SALVINI PREMIER,7.8007
1906,Italy,IT,2,ITI2,Umbria,EP,2019,MOVIMENTO 5 STELLE,five star movement,movimento 5 stelle,2046,65718,687192,465177,449074,UmbriaMOVIMENTO 5 STELLE,
1907,Italy,IT,2,ITI2,Umbria,EP,2019,OTHER,,,,9496,687192,465177,449074,UmbriaOTHER,
1908,Italy,IT,2,ITI2,Umbria,EP,2019,PARTITO COMUNISTA,italian communist party,partito comunista italiano,34,7001,687192,465177,449074,UmbriaPARTITO COMUNISTA,
1909,Italy,IT,2,ITI2,Umbria,EP,2019,PARTITO DEMOCRATICO,democratic party,partito democratico,802,107687,687192,465177,449074,UmbriaPARTITO DEMOCRATICO,2.6216
1910,Italy,IT,2,ITI3,Marche,EP,2019,#NAME?,,,,21430,1277509,793765,766303,Marche#NAME?,
1911,Italy,IT,2,ITI3,Marche,EP,2019,EUROPA VERDE,,,,17210,1277509,793765,766303,MarcheEUROPA VERDE,
1912,Italy,IT,2,ITI3,Marche,EP,2019,FORZA ITALIA,go italy,forza italia,1626,42381,1277509,793765,766303,MarcheFORZA ITALIA,7.1459
1913,Italy,IT,2,ITI3,Marche,EP,2019,FRATELLI D'ITALIA,brothers of italy,fratelli d'italia,2280,44644,1277509,793765,766303,MarcheFRATELLI D'ITALIA,8.8
1914,Italy,IT,2,ITI3,Marche,EP,2019,LA SINISTRA,,,,12517,1277509,793765,766303,MarcheLA SINISTRA,
1915,Italy,IT,2,ITI3,Marche,EP,2019,LEGA SALVINI PREMIER,north league,lega nord,1221,291061,1277509,793765,766303,MarcheLEGA SALVINI PREMIER,7.8007
1916,Italy,IT,2,ITI3,Marche,EP,2019,MOVIMENTO 5 STELLE,five star movement,movimento 5 stelle,2046,141239,1277509,793765,766303,MarcheMOVIMENTO 5 STELLE,
1917,Italy,IT,2,ITI3,Marche,EP,2019,OTHER,,,,20408,1277509,793765,766303,MarcheOTHER,
1918,Italy,IT,2,ITI3,Marche,EP,2019,PARTITO COMUNISTA,italian communist party,partito comunista italiano,34,4817,1277509,793765,766303,MarchePARTITO COMUNISTA,
1919,Italy,IT,2,ITI3,Marche,EP,2019,PARTITO DEMOCRATICO,democratic party,partito democratico,802,170596,1277509,793765,766303,MarchePARTITO DEMOCRATICO,2.6216
1920,Italy,IT,2,ITI4,Lazio,EP,2019,#NAME?,,,,74275,4676881,2493616,2431086,Lazio#NAME?,
1921,Italy,IT,2,ITI4,Lazio,EP,2019,EUROPA VERDE,,,,46434,4676881,2493616,2431086,LazioEUROPA VERDE,
1922,Italy,IT,2,ITI4,Lazio,EP,2019,FORZA ITALIA,go italy,forza italia,1626,164749,4676881,2493616,2431086,LazioFORZA ITALIA,7.1459
1923,Italy,IT,2,ITI4,Lazio,EP,2019,FRATELLI D'ITALIA,brothers of italy,fratelli d'italia,2280,218875,4676881,2493616,2431086,LazioFRATELLI D'ITALIA,8.8
1924,Italy,IT,2,ITI4,Lazio,EP,2019,LA SINISTRA,,,,51632,4676881,2493616,2431086,LazioLA SINISTRA,
1925,Italy,IT,2,ITI4,Lazio,EP,2019,LEGA SALVINI PREMIER,north league,lega nord,1221,793889,4676881,2493616,2431086,LazioLEGA SALVINI PREMIER,7.8007
1926,Italy,IT,2,ITI4,Lazio,EP,2019,MOVIMENTO 5 STELLE,five star movement,movimento 5 stelle,2046,436102,4676881,2493616,2431086,LazioMOVIMENTO 5 STELLE,
1927,Italy,IT,2,ITI4,Lazio,EP,2019,OTHER,,,,64084,4676881,2493616,2431086,LazioOTHER,
1928,Italy,IT,2,ITI4,Lazio,EP,2019,PARTITO COMUNISTA,italian communist party,partito comunista italiano,34,2793,4676881,2493616,2431086,LazioPARTITO COMUNISTA,
1929,Italy,IT,2,ITI4,Lazio,EP,2019,PARTITO DEMOCRATICO,democratic party,partito democratico,802,578253,4676881,2493616,2431086,LazioPARTITO DEMOCRATICO,2.6216
1930,Latvia,LV,2,LV00,Latvija,EP,2019,AP,development/for!,attistibai/par!,8393,58763,1414712,474390,470460,LatvijaAP,6
1931,Latvia,LV,2,LV00,Latvija,EP,2019,JKP,new conservative party,jauna konservativa partija,6355,20595,1414712,474390,470460,LatvijaJKP,
1932,Latvia,LV,2,LV00,Latvija,EP,2019,JV,unity,vienotiba,852,124193,1414712,474390,470460,LatvijaJV,7.4
1933,Latvia,LV,2,LV00,Latvija,EP,2019,KPVLV,who owns the state?,kam pieder valsts?,6356,2587,1414712,474390,470460,LatvijaKPVLV,
1934,Latvia,LV,2,LV00,Latvija,EP,2019,LKSRSL,latvian russian union,latvijas krievu savieniba,5657,29546,1414712,474390,470460,LatvijaLKSRSL,
1935,Latvia,LV,2,LV00,Latvija,EP,2019,LRA,latvian association of regions,latvijas regionu apvieniba,3194,23581,1414712,474390,470460,LatvijaLRA,
1936,Latvia,LV,2,LV00,Latvija,EP,2019,OTHER,,,,12043,1414712,474390,470460,LatvijaOTHER,
1937,Latvia,LV,2,LV00,Latvija,EP,2019,P,the progressive,progresivie,6357,13705,1414712,474390,470460,LatvijaP,
1938,Latvia,LV,2,LV00,Latvija,EP,2019,SDPS,"social democratic party ""harmony""","socialdemokratiska partija ""saskana""",5976,82604,1414712,474390,470460,LatvijaSDPS,3
1939,Latvia,LV,2,LV00,Latvija,EP,2019,TB / LNNK,for fatherland and freedom / lnnk,tevzemei un brivibai / lnnk,1704,77591,1414712,474390,470460,LatvijaTB / LNNK,8.2588
1940,Latvia,LV,2,LV00,Latvija,EP,2019,ZZS,green and farmers' union,zalo un zemnieku savieniba,701,25252,1414712,474390,470460,LatvijaZZS,5.2632
1941,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,DP,labour party,darbo partija,102,29107,660528,373073,358773,Sostinės regionasDP,3.86
1942,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,LCP,lithuanian centre party,lietuvos centro partija,5455,11605,660528,373073,358773,Sostinės regionasLCP,8.8
1943,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,LLRA KSS-LRS,,,,57796,660528,373073,358773,Sostinės regionasLLRA KSS-LRS,
1944,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,LLSL,lithuanian freedom union (liberals),lietuvos laisves sajunga (liberalai),5456,12905,660528,373073,358773,Sostinės regionasLLSL,
1945,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,LRLS,liberals' movement of the republic of lithuania,lietuvos respublikos liberalu sajudis,1744,25285,660528,373073,358773,Sostinės regionasLRLS,7.7562
1946,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,LS,,,,4052,660528,373073,358773,Sostinės regionasLS,
1947,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,LSDDP,social democratic labour party of lithuania,lietuvos socialdemokratu darbo partija,7352,7056,660528,373073,358773,Sostinės regionasLSDDP,
1948,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,LSDP,lithuanian social democratic party,lietuvos socialdemokratu partija,64,37330,660528,373073,358773,Sostinės regionasLSDP,3.1972
1949,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,LVZS,lithuanian farmers and greens union / lithuanian peasant popular union,lietuvos valstieciu ir zaliuju sajunga / lietuvos valstieciu liaudininku sajunga,1490,24186,660528,373073,358773,Sostinės regionasLVZS,3.2687
1950,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,LZP,lithuanian green party,lietuvos zalioji partija,1407,6161,660528,373073,358773,Sostinės regionasLZP,
1951,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,SLVE,,,,3709,660528,373073,358773,Sostinės regionasSLVE,
1952,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,TS LKD,homeland union / homeland union  lithuanian christian democrats,tevynes sajunga / tevynes sajunga - lietuvos krikscionys demokratai,193,78734,660528,373073,358773,Sostinės regionasTS LKD,7.4004
1953,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,TT LDP,order and justice  liberal democratic party,tvarka ir teisingumas - liberalu demokratu partija,237,4946,660528,373073,358773,Sostinės regionasTT LDP,
1954,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,VKM-AMT,,,,24417,660528,373073,358773,Sostinės regionasVKM-AMT,
1955,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,VKM-PRPJ,,,,19242,660528,373073,358773,Sostinės regionasVKM-PRPJ,
1956,Lithuania,LT,2,LT01,Sostinės regionas,EP,2019,VKM-VRSV,,,,12242,660528,373073,358773,Sostinės regionasVKM-VRSV,
1957,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,DP,labour party,darbo partija,102,82682,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasDP,3.86
1958,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,LCP,lithuanian centre party,lietuvos centro partija,5455,51038,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasLCP,8.8
1959,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,LLRA KSS-LRS,,,,11142,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasLLRA KSS-LRS,
1960,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,LLSL,lithuanian freedom union (liberals),lietuvos laisves sajunga (liberalai),5456,10073,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasLLSL,
1961,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,LRLS,liberals' movement of the republic of lithuania,lietuvos respublikos liberalu sajudis,1744,53186,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasLRLS,7.7562
1962,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,LS,,,,9855,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasLS,
1963,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,LSDDP,social democratic labour party of lithuania,lietuvos socialdemokratu darbo partija,7352,22162,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasLSDDP,
1964,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,LSDP,lithuanian social democratic party,lietuvos socialdemokratu partija,64,159056,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasLSDP,3.1972
1965,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,LVZS,lithuanian farmers and greens union / lithuanian peasant popular union,lietuvos valstieciu ir zaliuju sajunga / lietuvos valstieciu liaudininku sajunga,1490,131557,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasLVZS,3.2687
1966,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,LZP,lithuanian green party,lietuvos zalioji partija,1407,20841,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasLZP,
1967,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,SLVE,,,,12416,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasSLVE,
1968,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,TS LKD,homeland union / homeland union  lithuanian christian democrats,tevynes sajunga / tevynes sajunga - lietuvos krikscionys demokratai,193,158256,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasTS LKD,7.4004
1969,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,TT LDP,order and justice  liberal democratic party,tvarka ir teisingumas - liberalu demokratu partija,237,28759,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasTT LDP,
1970,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,VKM-AMT,,,,52134,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasVKM-AMT,
1971,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,VKM-PRPJ,,,,30002,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasVKM-PRPJ,
1972,Lithuania,LT,2,LT02,Vidurio ir vakarų Lietuvos regionas,EP,2019,VKM-VRSV,,,,28699,1767489,918164,861858,Vidurio ir vakarų Lietuvos regionasVKM-VRSV,
1973,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,ADR,alternative democratic reform party,alternativ demokratesch reformpartei,1114,125988,285435,240044,1254363,LuxembourgADR,8.8158
1974,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,CSV,christian social people's party,chreschtlech sozial vollekspartei,539,264665,285435,240044,1254363,LuxembourgCSV,6.4474
1975,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,DP,democratic party,demokratesch partei,300,268910,285435,240044,1254363,LuxembourgDP,6.5789
1976,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,GRENG,the greens,dei greng [alternativ],1138,237215,285435,240044,1254363,LuxembourgGRENG,2.5
1977,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,KPL,communist party of luxembourg,kommunistesch partei vu letzebuerg,1647,14323,285435,240044,1254363,LuxembourgKPL,
1978,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,LENK,the left,dei lenk,271,60648,285435,240044,1254363,LuxembourgLENK,
1979,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,LSAP,luxembourg socialist workers' party,letzebuerger sozialistesch aarbechterpartei,186,152900,285435,240044,1254363,LuxembourgLSAP,3.2895
1980,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,OTHER,,,,6652,285435,240044,1254363,LuxembourgOTHER,
1981,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,PPL,pirate party luxembourg,piratepartei letzebuerg,2065,96579,285435,240044,1254363,LuxembourgPPL,
1982,Luxembourg,LU,2,LU00,Luxembourg,EP,2019,VOLT,volt luxembourg,volt luxembourg,7353,26483,285435,240044,1254363,LuxembourgVOLT,
1983,Malta,MT,2,MT00,Malta,EP,2019,IE,imperium europa,imperium europa,515,8238,371643,270022,260212,MaltaIE,
1984,Malta,MT,2,MT00,Malta,EP,2019,IND.,,,,2674,371643,270022,260212,MaltaIND.,
1985,Malta,MT,2,MT00,Malta,EP,2019,MLP/PL,malta labour party,partit laburista,808,141267,371643,270022,260212,MaltaMLP/PL,4.2105
1986,Malta,MT,2,MT00,Malta,EP,2019,OTHER,,,,4146,371643,270022,260212,MaltaOTHER,
1987,Malta,MT,2,MT00,Malta,EP,2019,PD,democratic party,partit demokratiku,7354,5276,371643,270022,260212,MaltaPD,
1988,Malta,MT,2,MT00,Malta,EP,2019,PN,nationalist party,partit nazzjonalista,699,98611,371643,270022,260212,MaltaPN,5.7143
1989,Netherlands,NL,2,NL11,Groningen,EP,2019,50+,50plus,50plus,714,5480,459712,189921,189193,Groningen50+,
1990,Netherlands,NL,2,NL11,Groningen,EP,2019,CDA,christian democratic appeal,christen democratisch appel,1157,20016,459712,189921,189193,GroningenCDA,5.9376
1991,Netherlands,NL,2,NL11,Groningen,EP,2019,CU-SGP,christian union - reformed political party,christenunie - staatkundig gereformeerde partij,6758,15103,459712,189921,189193,GroningenCU-SGP,
1992,Netherlands,NL,2,NL11,Groningen,EP,2019,D66,democrats 66,democraten 66,45,11775,459712,189921,189193,GroningenD66,4.5066
1993,Netherlands,NL,2,NL11,Groningen,EP,2019,DENK,think,beweging denk,5856,585,459712,189921,189193,GroningenDENK,
1994,Netherlands,NL,2,NL11,Groningen,EP,2019,FVD,forum for democracy,forum voor democratie,5855,17012,459712,189921,189193,GroningenFVD,7.4
1995,Netherlands,NL,2,NL11,Groningen,EP,2019,GL,greenleft,groenlinks,1537,27244,459712,189921,189193,GroningenGL,2.0454
1996,Netherlands,NL,2,NL11,Groningen,EP,2019,OTHER,,,,1242,459712,189921,189193,GroningenOTHER,
1997,Netherlands,NL,2,NL11,Groningen,EP,2019,PVDA,labour,partij van de arbeid,1234,42142,459712,189921,189193,GroningenPVDA,3.6118
1998,Netherlands,NL,2,NL11,Groningen,EP,2019,PVDD,party for the animals,partij voor de dieren,1467,8842,459712,189921,189193,GroningenPVDD,
1999,Netherlands,NL,2,NL11,Groningen,EP,2019,PVV,party for freedom,partij voor de vrijheid,298,6040,459712,189921,189193,GroningenPVV,
2000,Netherlands,NL,2,NL11,Groningen,EP,2019,SP,socialist party,socialistiese partij,1363,10562,459712,189921,189193,GroningenSP,
2001,Netherlands,NL,2,NL11,Groningen,EP,2019,VN,volt netherlands,volt nederland,7355,3328,459712,189921,189193,GroningenVN,
2002,Netherlands,NL,2,NL11,Groningen,EP,2019,VVD,people's party for freedom and democracy,volkspartij voor vrijheid en democratie,828,19822,459712,189921,189193,GroningenVVD,7.3482
2003,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,50+,50plus,50plus,714,6008,508014,212971,212327,Friesland (NL)50+,
2004,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,CDA,christian democratic appeal,christen democratisch appel,1157,33318,508014,212971,212327,Friesland (NL)CDA,5.9376
2005,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,CU-SGP,christian union - reformed political party,christenunie - staatkundig gereformeerde partij,6758,18055,508014,212971,212327,Friesland (NL)CU-SGP,
2006,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,D66,democrats 66,democraten 66,45,9782,508014,212971,212327,Friesland (NL)D66,4.5066
2007,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,DENK,think,beweging denk,5856,334,508014,212971,212327,Friesland (NL)DENK,
2008,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,FVD,forum for democracy,forum voor democratie,5855,22859,508014,212971,212327,Friesland (NL)FVD,7.4
2009,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,GL,greenleft,groenlinks,1537,17139,508014,212971,212327,Friesland (NL)GL,2.0454
2010,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,OTHER,,,,1155,508014,212971,212327,Friesland (NL)OTHER,
2011,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,PVDA,labour,partij van de arbeid,1234,47484,508014,212971,212327,Friesland (NL)PVDA,3.6118
2012,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,PVDD,party for the animals,partij voor de dieren,1467,7714,508014,212971,212327,Friesland (NL)PVDD,
2013,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,PVV,party for freedom,partij voor de vrijheid,298,6938,508014,212971,212327,Friesland (NL)PVV,
2014,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,SP,socialist party,socialistiese partij,1363,8301,508014,212971,212327,Friesland (NL)SP,
2015,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,VN,volt netherlands,volt nederland,7355,2409,508014,212971,212327,Friesland (NL)VN,
2016,Netherlands,NL,2,NL12,Friesland (NL),EP,2019,VVD,people's party for freedom and democracy,volkspartij voor vrijheid en democratie,828,30831,508014,212971,212327,Friesland (NL)VVD,7.3482
2017,Netherlands,NL,2,NL13,Drenthe,EP,2019,50+,50plus,50plus,714,5748,390629,160440,159897,Drenthe50+,
2018,Netherlands,NL,2,NL13,Drenthe,EP,2019,CDA,christian democratic appeal,christen democratisch appel,1157,22647,390629,160440,159897,DrentheCDA,5.9376
2019,Netherlands,NL,2,NL13,Drenthe,EP,2019,CU-SGP,christian union - reformed political party,christenunie - staatkundig gereformeerde partij,6758,10428,390629,160440,159897,DrentheCU-SGP,
2020,Netherlands,NL,2,NL13,Drenthe,EP,2019,D66,democrats 66,democraten 66,45,8246,390629,160440,159897,DrentheD66,4.5066
2021,Netherlands,NL,2,NL13,Drenthe,EP,2019,DENK,think,beweging denk,5856,281,390629,160440,159897,DrentheDENK,
2022,Netherlands,NL,2,NL13,Drenthe,EP,2019,FVD,forum for democracy,forum voor democratie,5855,18113,390629,160440,159897,DrentheFVD,7.4
2023,Netherlands,NL,2,NL13,Drenthe,EP,2019,GL,greenleft,groenlinks,1537,13965,390629,160440,159897,DrentheGL,2.0454
2024,Netherlands,NL,2,NL13,Drenthe,EP,2019,OTHER,,,,860,390629,160440,159897,DrentheOTHER,
2025,Netherlands,NL,2,NL13,Drenthe,EP,2019,PVDA,labour,partij van de arbeid,1234,36930,390629,160440,159897,DrenthePVDA,3.6118
2026,Netherlands,NL,2,NL13,Drenthe,EP,2019,PVDD,party for the animals,partij voor de dieren,1467,5748,390629,160440,159897,DrenthePVDD,
2027,Netherlands,NL,2,NL13,Drenthe,EP,2019,PVV,party for freedom,partij voor de vrijheid,298,5962,390629,160440,159897,DrenthePVV,
2028,Netherlands,NL,2,NL13,Drenthe,EP,2019,SP,socialist party,socialistiese partij,1363,6849,390629,160440,159897,DrentheSP,
2029,Netherlands,NL,2,NL13,Drenthe,EP,2019,VN,volt netherlands,volt nederland,7355,1832,390629,160440,159897,DrentheVN,
2030,Netherlands,NL,2,NL13,Drenthe,EP,2019,VVD,people's party for freedom and democracy,volkspartij voor vrijheid en democratie,828,22288,390629,160440,159897,DrentheVVD,7.3482
2031,Netherlands,NL,2,NL21,Overijssel,EP,2019,50+,50plus,50plus,714,10166,826842,354406,353194,Overijssel50+,
2032,Netherlands,NL,2,NL21,Overijssel,EP,2019,CDA,christian democratic appeal,christen democratisch appel,1157,79134,826842,354406,353194,OverijsselCDA,5.9376
2033,Netherlands,NL,2,NL21,Overijssel,EP,2019,CU-SGP,christian union - reformed political party,christenunie - staatkundig gereformeerde partij,6758,41306,826842,354406,353194,OverijsselCU-SGP,
2034,Netherlands,NL,2,NL21,Overijssel,EP,2019,D66,democrats 66,democraten 66,45,18337,826842,354406,353194,OverijsselD66,4.5066
2035,Netherlands,NL,2,NL21,Overijssel,EP,2019,DENK,think,beweging denk,5856,3618,826842,354406,353194,OverijsselDENK,
2036,Netherlands,NL,2,NL21,Overijssel,EP,2019,FVD,forum for democracy,forum voor democratie,5855,34184,826842,354406,353194,OverijsselFVD,7.4
2037,Netherlands,NL,2,NL21,Overijssel,EP,2019,GL,greenleft,groenlinks,1537,29688,826842,354406,353194,OverijsselGL,2.0454
2038,Netherlands,NL,2,NL21,Overijssel,EP,2019,OTHER,,,,1770,826842,354406,353194,OverijsselOTHER,
2039,Netherlands,NL,2,NL21,Overijssel,EP,2019,PVDA,labour,partij van de arbeid,1234,57436,826842,354406,353194,OverijsselPVDA,3.6118
2040,Netherlands,NL,2,NL21,Overijssel,EP,2019,PVDD,party for the animals,partij voor de dieren,1467,9280,826842,354406,353194,OverijsselPVDD,
2041,Netherlands,NL,2,NL21,Overijssel,EP,2019,PVV,party for freedom,partij voor de vrijheid,298,10306,826842,354406,353194,OverijsselPVV,
2042,Netherlands,NL,2,NL21,Overijssel,EP,2019,SP,socialist party,socialistiese partij,1363,9821,826842,354406,353194,OverijsselSP,
2043,Netherlands,NL,2,NL21,Overijssel,EP,2019,VN,volt netherlands,volt nederland,7355,4395,826842,354406,353194,OverijsselVN,
2044,Netherlands,NL,2,NL21,Overijssel,EP,2019,VVD,people's party for freedom and democracy,volkspartij voor vrijheid en democratie,828,43753,826842,354406,353194,OverijsselVVD,7.3482
