"year.x","geo","regionname.x","weighted_avg_left_right","purchasing_power_standard_per_inhabitant","real_labour_productivity_per_person_employed_2019_base_year","raw_milk_on_farms","pop_density_per_square_km","net_migration_per_capita","count_of_all_crime_per_100k","average_age_for_people_above_18","F.M_ratio","disposable_income_avg","gross_income_per_capita","employment_rate","proportion_with_higher_educ","fertility_rate","poverty_rate","life_expectancy","gender_employment_gap_proportion","total_votes","total_weighted_score","log_raw_milk_on_farms","log_pop_density","log_fertility_rate","log_disposable_income","poverty_rate_squared","poverty_rate_cubed","poverty_rate_fourth"
2019,"ITF3","Campania",6.0344119595179,19500,99.3,308.36,422.2,-0.00057577833074605,2426.41,49.3454005114998,1.07478509070035,73133.09,13300,41.5,0.147,1.31,0.497,82.1,0.267,1262484,7618348.5483,5.73130036069294,6.04550282059085,0.27763173659828,11.2000363476305,0.247009,0.122763473,0.061013446081
2019,"ITF4","Puglia",6.43539491156421,19600,99.1,265,206.8,-0.000105768348042924,2212.7,51.0213899215839,1.07747314295979,54520.76,13900,46.4,0.1435,1.2,0.374,83.7,0.295,988005,6358202.3496,5.5797675611233,5.33180049736459,0.19062035960865,10.9063370089683,0.139876,0.052313624,0.019565295376
2019,"ITF5","Basilicata",6.30071160090305,23300,100.3,85.12,55.7,-0.000703662760289125,760.49,51.6063952523153,1.05091371433497,7597.58,14200,50.8,0.159,1.15,0.347,83,0.284,139084,876328.1723,4.44417949989597,4.02015966403272,0.148420005118273,8.93558637072276,0.120409,0.041781923,0.014498327281
2019,"ITF6","Calabria",6.35747503749832,17700,101.7,99.22,126.5,-0.000118512973797369,1139.63,50.7573516607048,1.05802498474582,24292.74,12200,42,0.149,1.26,0.398,82.8,0.257,470021,2988146.7746,4.59744038792615,4.84032135642658,0.2390169004705,10.0979332309028,0.158404,0.063044792,0.025091827216
2019,"ITG1","Sicilia",6.35511389271337,18400,100,253.63,192.1,-0.000279161072572265,1992.06,50.5666454692402,1.07937766644806,64613.91,12900,41.3,0.132566283141571,1.33,0.487,82.3,0.25,953651,6060560.7189,5.53591593883183,5.25806812464035,0.29266961396282,11.0761851464344,0.237169,0.115501303,0.056249134561
2019,"ITG2","Sardegna",5.91037291106953,22000,96.6,237.39,68.3,0.000184036235866902,1068.14,52.2767422861092,1.05115322363097,23738.54,14700,53.9,0.164917541229385,1,0.281,83.6,0.139,323826,1913932.4183,5.46974648217557,4.22405616874376,0.00995033085316809,10.0748555879495,0.078961,0.022188041,0.006234839521
2019,"ITH1","Provincia Autonoma di Bolzano/Bozen",6.59208980555514,48700,98.8,443.55,72.2,0.00396181123223455,1585.48,50.2200621722114,1.04206975197187,12772.38,29100,74.1,0.158,1.71,0.115,84.5,0.127,66497,438354.1958,6.09483308008502,4.27957854046309,0.542324290825362,9.45504108891498,0.013225,0.001520875,0.000174900625
2019,"ITH2","Provincia Autonoma di Trento",6.04083391235198,39600,101.5,190.66,88.2,0.00365996531309256,1312.63,51.5460416615649,1.05876205971996,10757.82,23000,68.5,0.2015,1.42,0.14,84.9,0.141,184853,1116666.2712,5.25054418507635,4.47972033527068,0.357674444271816,9.28338914051461,0.0196,0.002744,0.00038416
2019,"ITH3","Veneto",6.63331924150762,34200,99.7,1099.51,282,0.000597711212643271,1794.32,52.0721398515205,1.06267361949853,94292.25,22700,67.6,0.184,1.29,0.111,84.3,0.189,2020429,13402150.5618,7.00262899991578,5.64194253130229,0.262364264467491,11.45415438678,0.012321,0.001367631,0.000151807041
2019,"ITH4","Friuli-Venezia Giulia",6.38560079902898,32700,101.9,217.41,159.9,0.00115782031933112,1265.6,53.553265206775,1.07611272744808,24214.54,22400,66.6,0.196901549225387,1.25,0.138,83.9,0.173,456429,2914573.3871,5.38183096677585,5.07461115697135,0.231111720963387,10.094708971142,0.019044,0.002628072,0.000362673936
2019,"ITH5","Emilia-Romagna",5.66930502278915,36600,99.9,2523.87,201.9,0.00076312848245902,2571.01,52.638948736336,1.07803872674996,95508.26,24900,70.4,0.218,1.3,0.155,84,0.137,1699932,9637433.026,7.83355267894926,5.30782205356228,0.27002713721306,11.4669681195782,0.024025,0.003723875,0.000577200625
2019,"ITI1","Toscana",5.53175670336033,33100,102.2,88.95,162.7,0.000598982531515781,2497.45,53.2094525392685,1.09427027545204,70957.51,21600,66.9,0.199099549774887,1.21,0.187,84.1,0.141,1412687,7814640.782,4.48818683050227,5.09196947515123,0.198850858745165,11.1698366671055,0.034969,0.006539203,0.001222830961
2019,"ITI2","Umbria",6.17987303125111,26600,99.8,72.22,105.5,0.00157805458879772,1709.76,53.186844010012,1.09703158918234,15597.48,19100,64.6,0.210394802598701,1.2,0.133,84.5,0.149,337524,2085855.465,4.27985547206276,4.658805735154,0.19062035960865,9.65486528285635,0.017689,0.002352637,0.000312900721
2019,"ITI3","Marche",6.22114741179773,28400,98.8,48.42,161.9,0.000436179389612223,1230.27,52.8497478748788,1.07891928027373,27365.53,19800,65,0.203898050974513,1.19,0.191,84.4,0.161,548682,3413431.6042,3.88011945641514,5.08704062529866,0.182321556793955,10.2170398366192,0.036481,0.006967871,0.001330863361
2019,"ITI4","Lazio",6.15812008331406,35200,99.5,357.33,343,0.00202210418534138,2965.3,51.4955922776341,1.0969119347817,107696.24,22000,61.2,0.2485,1.18,0.248,83.8,0.169,1755766,10812217.8662,5.87868770950502,5.83775960125991,0.173953307123438,11.5870700435968,0.061504,0.015252992,0.003782742016
2019,"LT01","Sostinės regionas",5.77784833136967,38400,106.1,48.8,86.6,0.0117065383955164,1023.26,48.4581712587582,1.24231321466258,15000.53,14100,79.3,0.52623688155922,1.35689,0.212,76.9,0.01,206247,1191663.8848,3.88793520989906,4.46141528234295,0.312538086325582,9.61584147943636,0.044944,0.009528128,0.002019963136
2019,"LT02","Vidurio ir vakarų Lietuvos regionas",5.17560471031418,21400,114.5,1498.6,37.2,0.000378024443032779,951.18,50.584291190037,1.21811187843834,27980.02,9900,70.3,0.3535,1.46291,0.283,76.4,0.017,635775,3290520.0847,7.31229329080265,3.61657754235853,0.387240035817491,10.2392463204133,0.080089,0.022665187,0.006414247921
2019,"LU00","Luxembourg",5.41329834520682,78900,96.9,421.26,239.8,0.0165989568231649,2267,46.8180426901316,0.99793738845985,16383.57,40800,67.9,0.44,1.34,0.206,82.7,0.091,1049678,5682220.1804,6.04327395828435,5.47984694314178,0.300104592450338,9.70403489274503,0.042436,0.008741816,0.001800814096
2019,"LV00","Latvija",6.22452335404435,21600,110.1,978.9,30.2,3.45553293520741e-06,1069.98,50.3927225228827,1.22971519498124,21734.08,9800,72.3,0.3355,1.61,0.273,75.7,0.038,368403,2293133.0772,6.88643970776327,3.40817299539858,0.482426149244293,9.98663727459149,0.074529,0.020346417,0.005554571841
2019,"NL11","Groningen",4.71984399939135,36000,90.4,961,247.9,0.00229729666739581,2222.48,48.364845904996,1.01250813299745,9877.99,24800,72.3,0.35,1.41,0.23,81.3,0.046,138011,651390.3902,6.86798481474342,5.51306577707386,0.350656871613169,9.19806534110057,0.0529,0.012167,0.00279841
2019,"NL12","Friesland (NL)",5.22993993048887,27700,100,2739,191,0.000652202840254839,1523.61,50.8311912781422,1.00480561221336,11159.59,25200,78.4,0.305347326336832,1.75,0.167,82,0.086,161413,844180.294,7.91535182022392,5.25232578269704,0.56531380905006,9.32005539299904,0.027889,0.004657463,0.000777796321
2019,"NL13","Drenthe",5.16733026213489,27000,99.5,971,184.5,0.00110312940869089,1735.58,52.1402176428564,1.02723156005222,8569.92,25900,77.5,0.312,1.73,0.143,81.9,0.119,122189,631390.9174,6.87833676689947,5.21770366255379,0.553885113226438,9.05601484353046,0.020449,0.002924207,0.000418161601
2019,"NL21","Overijssel",5.31417936556306,33400,100.9,2334,344.9,0.00124249657581977,1801.49,49.5369541880323,1.0030365742378,19827.7,26300,78.9,0.319,1.68,0.158,81.9,0.096,262532,1395142.1372,7.75534309732747,5.84328351343376,0.524728528934982,9.89483573325178,0.024964,0.003944312,0.000623201296
2019,"NL22","Gelderland",5.1108989967235,33500,100.5,2140,415.8,0.00171951336658919,1949.68,50.0284534283744,1.03372425776086,37062.3,27900,78.1,0.349174587293647,1.65,0.147,82.1,0.092,531359,2715722.18,7.66856578090218,6.03022842515877,0.506817602368452,10.5203558292514,0.021609,0.003176523,0.000466948881
2019,"NL23","Flevoland",5.44268585730887,29300,99.4,313,292.5,0.00381470473849227,2289.54,47.0871331870711,1.01625315404315,7378.82,28200,78.9,0.3005,1.77,0.158,82.4,0.12,78309,426211.2868,5.74623513891159,5.6784988541217,0.576613364303994,8.9063703684409,0.024964,0.003944312,0.000623201296
2019,"NL31","Utrecht",4.92898382443877,49700,101,865,934.6,0.00660947332337602,2367.25,47.957926868254,1.0582743796907,25817.33,33400,80.7,0.492007992007992,1.62,0.156,82.7,0.088,367097,1809415.175,6.7627410675587,6.84012932997369,0.488580014818671,10.1588016381796,0.024336,0.003796416,0.000592240896
2019,"NL32","Noord-Holland",4.93212376610261,53100,105,813,1041.2,0.00280429055798252,3288.09,48.4349198603282,1.04205606649533,55676.7,32500,78.8,0.452,1.46,0.17,82.4,0.079,713937,3521225.6452,6.70074340959517,6.94813877737702,0.385262400790645,10.9273172056189,0.0289,0.004913,0.00083521
2019,"NL33","Zuid-Holland",5.29417004190862,38400,96.5,837,1292.2,0.0018153949666016,2503.98,48.5651237429762,1.04201267429912,66754.33,29300,76.8,0.380309845077461,1.6,0.194,82.2,0.103,836582,4429007.362,6.72983601784941,7.16410920983425,0.476234178996372,11.1087745928755,0.037636,0.007301384,0.001416468496
2019,"NL34","Zeeland",5.34533240996531,31500,99.4,207,212.6,0.00223150611182246,1423.12,51.9876313206879,1.02970911323293,6747.84,26900,79.2,0.2745,1.73,0.143,82.6,0.125,79275,423751.2268,5.33276710127726,5.35945950149027,0.553885113226438,8.81697921461026,0.020449,0.002924207,0.000418161601
2019,"NL41","Noord-Brabant",5.26956645700664,40200,101.5,1940,514.8,0.00170385784095896,2275.77,49.8441346687148,1.00601349881944,46745.62,29400,80.1,0.35567783891946,1.55,0.139,82.3,0.099,561703,2959931.2876,7.57044840668326,6.24379790055273,0.444685821261446,10.7524760544119,0.019321,0.002685619,0.000373301041
2019,"NL42","Limburg (NL)",5.0217218235854,35000,101.1,436,517.7,0.0019961340815497,2603.08,51.6238828603481,1.02360795516025,19406.76,26000,75.8,0.314,1.43,0.153,81.8,0.09,257405,1292616.306,6.07766517886583,6.2494152399276,0.364643113587909,9.87337725324804,0.023409,0.003581577,0.000547981281
2019,"PL21","Małopolskie",7.34289544304345,20800,115.6,293,224,0.00027027836125729,372.41,47.7355107731585,1.08788963639953,44033.63,8400,67.8,0.31984007996002,1.51,0.185,79.2,0.161,786424,5774629.2059,5.6802067381275,5.41169069371572,0.418710334858185,10.6927091662389,0.034225,0.006331625,0.001171350625
2019,"PL22","Śląskie",7.17763014178839,23400,117,278,368.8,-8.8928551061785e-05,530.78,49.130487565233,1.09886687358557,67259.96,9100,66.2,0.293146573286643,1.38,0.138,77.5,0.136,784761,5632724.2077,5.62765708426671,5.9102816062823,0.3293037471426,11.1163205392638,0.019044,0.002628072,0.000362673936
2019,"PL41","Wielkopolskie",6.95703379162936,24800,114.8,2021,117.9,0.000100885477191966,399.59,47.6157608548125,1.08281345547549,48772.61,9100,70.7,0.269,1.55,0.175,78.1,0.177,553936,3853751.4704,7.6113526654369,4.76992162158858,0.444685821261446,10.7949243688113,0.030625,0.005359375,0.000937890625
2019,"PL42","Zachodniopomorskie",6.94842584660977,19000,110,167,76.6,-7.15141120769447e-05,569.44,48.6023837056865,1.08000883394881,22144.64,8100,66.3,0.277861069465267,1.32,0.171,77.5,0.166,250381,1739753.8119,5.11805369086353,4.33872761652873,0.285178942233662,10.0053512113103,0.029241,0.005000211,0.000855036081
2019,"PL43","Lubuskie",6.97849888860133,18500,111.4,87,72.6,-0.000334998734100623,691.52,48.1223324191749,1.07329118526299,11881.84,7400,67.7,0.242,1.35,0.145,76.9,0.164,139104,970737.1094,4.46602305457793,4.28510265339216,0.307484699747961,9.38276730469865,0.021025,0.003048625,0.000442050625
2019,"PL51","Dolnośląskie",7.00652581555073,24900,112.7,186,144.9,0.000200547378042643,889.72,48.8640324851411,1.10626966449609,40792.85,9200,70.6,0.33,1.38,0.145,77.5,0.125,465483,3261418.6562,5.22580043570886,4.97611286005783,0.3293037471426,10.616262345078,0.021025,0.003048625,0.000442050625
2019,"PL52","Opolskie",7.18583232014652,18000,114.2,286,101.4,-0.000227270610676305,465.31,48.9408701178192,1.08522910254312,11841.04,7400,68.9,0.248,1.33,0.17,78.2,0.191,129953,933820.4675,5.65602677524356,4.6191717056239,0.29266961396282,9.37932758693838,0.0289,0.004913,0.00083521
2019,"PL61","Kujawsko-pomorskie",7.12134973517444,18200,113.5,1086,116.8,-3.63200345646263e-05,445.85,48.1628088414165,1.09163875441987,24806.51,7500,66.3,0.233,1.39,0.232,77.5,0.189,299820,2135123.0776,6.99026570855462,4.76054868316761,0.336472236621213,10.1188618008259,0.053824,0.012487168,0.002897022976
2019,"PL62","Warmińsko-mazurskie",7.03047690656076,15600,109,1062,61.1,-0.000596504322705536,449.78,47.7135136268014,1.06867753695186,16409.46,7100,63.7,0.227,1.35,0.242,77.2,0.173,198407,1394895.8316,6.96791861795341,4.11267551890682,0.307484699747961,9.70561388618292,0.058564,0.014172488,0.003429742096
2019,"PL63","Pomorskie",7.03488653662189,22200,116,383,130.6,0.000453628552619856,608.7,47.7642835087143,1.08183518132621,30992.01,8600,71.2,0.3235,1.62,0.153,78.5,0.188,336602,2367956.878,5.94806109850037,4.87221578358943,0.488580014818671,10.3414850309744,0.023409,0.003581577,0.000547981281
2019,"PL71","Łódzkie",7.23184277072295,21500,117,1128,135.2,-0.000164221421672541,520.27,49.3957064011156,1.13137469963244,33353.54,8600,69.1,0.275,1.36,0.165,76.9,0.147,476742,3447723.1862,7.02821029726694,4.90682912537067,0.314810739840034,10.4149194924553,0.027225,0.004492125,0.000741200625
2019,"PL72","Świętokrzyskie",7.46129157861958,16300,113.3,224,105.1,-0.000808477750367466,283.95,49.0606276775422,1.0709902563188,14222.77,7000,65.4,0.2825,1.26,0.207,78,0.141,272960,2036634.1493,5.41169069371572,4.65500742083526,0.2390169004705,9.5626001835465,0.042849,0.008869743,0.001836036801
2019,"PL81","Lubelskie",7.48210791838389,15600,116.3,831,84,-0.000494951852048899,240.93,48.4292406634532,1.08730540805342,24159.6,7000,64.7,0.293353323338331,1.34,0.288,78.2,0.133,458831,3433023.0583,6.72264182847739,4.43093583937676,0.300104592450338,10.0924375095344,0.082944,0.023887872,0.006879707136
2019,"PL82","Podkarpackie",7.50178875142531,16100,115.1,166,117.8,-0.000163943016224343,229.61,47.5856125966864,1.06123402627463,22507.54,6600,63.8,0.275862068965517,1.38,0.223,79.4,0.164,508660,3815859.8663,5.11204802750598,4.76907315725803,0.3293037471426,10.0216060874619,0.049729,0.011089567,0.002472973441
2019,"PL84","Podlaskie",7.39759194344603,16500,117.8,2906,57.5,-0.000339607596242329,349.2,48.3953877509276,1.07366246146446,13117.38,7000,68.3,0.3105,1.42,0.208,78.7,0.15,222018,1642398.5681,7.97453628528054,4.05195884572566,0.357674444271816,9.48169410978147,0.043264,0.008998912,0.001871773696
2019,"PL91","Warszawski stołeczny",6.67203728046799,50100,123.2,166,510.2,0.00195235281336528,834.31,48.9771470105769,1.17879138087604,63732.44,14400,77.3,0.5305,1.6,0.134,79.5,0.103,622916,4156118.7746,5.11204802750598,6.23482240567243,0.476234178996372,11.0624491310026,0.017956,0.002406104,0.000322417936
2019,"PL92","Mazowiecki regionalny",7.44016629124517,19800,119.8,3233,79.5,-0.000362596173890056,366.88,47.8909276399914,1.058202869478,31027.37,8400,66.6,0.245622811405703,1.51,0.213,77,0.161,512757,3814997.347,8.08116887082303,4.37588279991339,0.418710334858185,10.3426253194593,0.045369,0.009663597,0.002058346161
2019,"PT11","Norte",4.61011103990887,21000,105.7,760.65,169.3,0.00051680489339094,1457.2,50.6824433096461,1.13580146160277,45571.57,11100,68.9,0.221110555277639,1.28793,0.232,82.4,0.082,1020099,4702769.6617,6.63418647747361,5.13173135414014,0.260770687705945,10.7270395555902,0.053824,0.012487168,0.002897022976
2019,"PT15","Algarve",4.08152694048736,27600,100.5,0.47,88.9,0.00688211628883565,2788.56,51.3845496069125,1.10180889127297,7746.09,14700,72.7,0.208395802098951,1.67784,0.232,80.7,0.042,84167,343529.878,-0.7339691750802,4.48762462213305,0.523449604951362,8.95494476988034,0.053824,0.012487168,0.002897022976
2019,"PT16","Centro (PT)",4.56598788433414,21300,106.9,214.39,79.2,0.000551554050634701,1146.32,53.0949146154377,1.14006416227785,30318.29,11300,71.5,0.23888055972014,1.36295,0.204,82,0.079,576419,2631922.1703,5.36784342919665,4.37210255347619,0.316961709516761,10.3195067695828,0.041616,0.008489664,0.001731891456
2019,"PT17","Área Metropolitana de Lisboa",4.07226055164447,32000,98.1,80.8,1015.9,0.00736162762963984,1905.29,50.1385047441324,1.1775489457515,48140.57,15900,72,0.336331834082959,1.62614,0.178,82.2,0.051,779125,3172800.0023,4.39210072024536,6.92354004153758,0.492339809091388,10.7818807594573,0.031684,0.005639752,0.001003875856
2019,"PT18","Alentejo",3.93097420987267,22400,100.7,263.39,22.7,9.1354315383657e-05,1187.28,53.4794342879166,1.09974279672497,9871.82,11900,69.7,0.193,1.54728,0.22,80.7,0.067,172314,677361.89,5.57367378930918,3.12280535611747,0.442940709696046,9.1974405255755,0.0484,0.010648,0.00234256
2019,"PT20","Região Autónoma dos Açores",4.58936552640604,21800,107.5,653.83,105.3,-0.000676959819701633,1504.24,47.7051798628478,1.07168014820719,3439.16,12100,65.6,0.1295,1.35461,0.367,78.8,0.142,34992,160591.0785,6.48286267320787,4.65690838139251,0.310868673527106,8.1429854421852,0.134689,0.049430863,0.018141126721
2019,"PT30","Região Autónoma da Madeira",5.15340195500933,23800,104.2,1.95,318,0.00201679732584656,1091.97,49.9001493482327,1.17616618459111,3516.04,11300,67.8,0.197401299350325,1.3177,0.322,78.8,0.046,82506,425186.5817,0.672944473242426,5.76208282882663,0.283448121919719,8.1650934794093,0.103684,0.033386248,0.010750371856
2019,"RO11","Nord-Vest",5.45305463165548,20200,131,680.9,75,-0.000316198355533441,742.48,48.3413754388276,1.07042646176927,29734.52,6500,67,0.176,1.69,0.193,75.7,0.176,894000,4875030.8407,6.52343013882549,4.31762143798155,0.53062825106217,10.3000642757269,0.037249,0.007189057,0.001387488001
2019,"RO12","Centru",5.53511029627848,20500,118.2,682.1,68.2,-0.000521427279324824,805.6,49.0766002341013,1.05960573365669,26540.8,6400,60.2,0.1705,1.85,0.244,76,0.204,735693,4072141.8992,6.52519093516016,4.22259118166663,0.62057648772511,10.1864388273903,0.059536,0.014526784,0.003544535296
2019,"RO21","Nord-Est",5.17683231078394,13900,103.9,878.4,87.5,-0.000670487486385284,953.98,48.8518048720055,1.02714000665923,28845.45,4300,73.1,0.107892107892108,2.14,0.471,74.6,0.162,1118153,5788490.5788,6.77811345502562,4.47175307254774,0.765467842139571,10.2697078938684,0.221841,0.104487111,0.049213429281
2019,"RO22","Sud-Est",5.2211008206137,17500,114.6,362.2,70.9,-0.00105180247923554,1239.43,50.0683944266294,1.05695488224748,24281.03,5400,60.4,0.13,1.84,0.401,74.4,0.249,932351,4867898.5712,5.89222415412396,4.26141146731591,0.615185639090233,10.097451077864,0.160801,0.064481201,0.025856961601
2019,"RO31","Sud - Muntenia",5.04869055628407,16500,98.8,418.3,86.1,-0.000971190655029782,880.66,50.3290268624706,1.05062892410655,28500.77,5000,64.9,0.1205,1.76,0.365,75.5,0.213,1133198,5721166.041,6.03622278444976,4.45562554870807,0.570979546585738,10.2576867343033,0.133225,0.048627125,0.017748900625
2019,"RO32","Bucureşti - Ilfov",5.50150502125035,50000,135.3,10.7,1321.9,-0.00171333328809505,1558.63,47.7978230182879,1.17219081536935,49532.04,14500,72.3,0.3855,1.55,0.14,77.2,0.128,1014807,5582965.8061,2.37117788445966,7.18683293942549,0.444685821261446,10.8103752137829,0.0196,0.002744,0.00038416
2019,"RO41","Sud-Vest Oltenia",4.82458155067556,17000,103.4,337.6,66.9,-0.00128254210986502,859.43,50.3061130188807,1.04802389029111,19086.44,5000,64,0.144427786106947,1.64,0.389,76.2,0.202,773134,3730048.0326,5.82189138313619,4.20334843279473,0.500775287912489,9.85673393819061,0.151321,0.058863869,0.022898045041
2019,"RO42","Vest",5.37746455239591,22400,133.7,293,55.7,-0.000284916563353957,1014.42,48.828142932304,1.07270816441266,22946.59,7400,60.6,0.1535,1.58,0.219,75.6,0.212,686399,3691086.2913,5.6802067381275,4.02015966403272,0.46373401623214,10.0409250563655,0.047961,0.010503459,0.002300257521
2019,"SE11","Stockholm",5.51821490697582,51700,103.9,21.78,361.8,0.00682899027525848,6204.58,47.2905210111781,1.01513560795261,48082.95,32900,79.5,0.4945,1.61,0.148,83.9,0.032,904496,4991203.3105,3.08145114895653,5.89111921215911,0.482426149244293,10.780683131374,0.021904,0.003241792,0.000479785216
2019,"SE12","Östra Mellansverige",5.58894475448631,31500,99.5,416.52,44.7,0.0015578054480452,5177.94,49.5291533614427,1.00104296635655,28646.11,24200,75.3,0.390304847576212,1.72,0.187,83,0.061,643569,3596871.5867,6.03195848782447,3.80019719024589,0.548121408509688,10.2627732853976,0.034969,0.006539203,0.001222830961
2019,"SE21","Småland med öarna",5.78134945687095,31300,101.8,787.09,26.2,0.0020722987613879,4053.99,50.6589675942058,0.985004054136527,14242.95,23800,78.8,0.3455,1.83,0.164,83.6,0.063,329940,1907498.4398,6.6683553051484,3.26614101733532,0.609765571620894,9.56401802853354,0.026896,0.004410944,0.000723394816
2019,"SE22","Sydsverige",5.92082768962945,31900,102.6,355.25,110.1,0.00631529653993589,5741.1,49.356033611591,1.01538186822906,26016.89,24600,73,0.422,1.72,0.254,83.1,0.059,557772,3302471.9021,5.87284991577174,4.7014798661255,0.548121408509688,10.1665016058451,0.064516,0.016387064,0.004162314256
2019,"SE23","Västsverige",5.64763904404045,36000,100.6,691.61,70.1,0.00457601463515112,5297.95,49.2606160637246,1.00211554007835,36143.68,26600,79.2,0.395697848924462,1.71,0.192,83.1,0.055,784824,4432402.6651,6.53903667184098,4.25006543721888,0.542324290825362,10.4952576618671,0.036864,0.007077888,0.001358954496
2019,"SE31","Norra Mellansverige",5.57633506869537,29900,101.5,171.61,13.5,0.00161904002569105,4422.61,51.5914498879133,0.993564117335568,13962.41,22600,75.4,0.3125,1.78,0.183,82.7,0.021,315669,1760276.1148,5.14528273037897,2.60343015197211,0.582215619852664,9.5441247137281,0.033489,0.006128487,0.001121513121
2019,"SE32","Mellersta Norrland",5.22025702897418,31700,100.2,110.54,5.3,0.00165428025318562,4271.93,51.5913475952218,0.986224510050417,6151.72,23100,76.2,0.345672836418209,1.82,0.236,82.1,0.015,140746,734730.2958,4.70546790730346,1.66959183525385,0.60431596685333,8.72448862205592,0.055696,0.013144256,0.003102044416
2019,"SE33","Övre Norrland",4.90478501116548,36500,103.6,149.98,3.4,0.00103050900315738,3537.11,50.2942903992746,0.96768347506837,8652.09,24000,75.9,0.367816091954023,1.7,0.166,82.2,0.057,199275,977401.0331,5.01056862520727,1.22671229129543,0.536493370514568,9.06555734502742,0.027556,0.004574296,0.000759333136
2019,"SK01","Bratislavský kraj",6.14848366451666,51000,102.8,41.82,328.8,0.00841269985657931,771.23,48.30752790445,1.14136380651835,12122.5,18700,77.1,0.434,1.65,0.079,79.3,0.11,145891,897008.4303,3.73361378545411,5.79548007634484,0.506817602368452,9.40281933389152,0.006241,0.000493039,3.8950081e-05
2019,"SK02","Západné Slovensko",6.09978776034368,20400,105.4,453.38,123,0.000129031800842908,343.57,48.336566128698,1.06498280981932,19743.53,9900,70.1,0.212606303151576,1.4,0.113,78,0.128,217645,1327588.3071,6.11675268225014,4.81226565288069,0.343589704390077,9.89058162821653,0.012769,0.001442897,0.000163047361
2019,"SK03","Stredné Slovensko",6.17027789609352,17900,103.9,235.03,82.7,-0.000441927880406283,383.28,47.5508768919933,1.06769139035859,14844.74,10000,68.1,0.220610305152576,1.49,0.215,77.2,0.118,177679,1096328.8063,5.45975571242557,4.41534051370382,0.405465108108164,9.60540154636895,0.046225,0.009938375,0.002136750625
2019,"SK04","Východné Slovensko",6.18433429298525,15500,103,174.02,103.9,-0.000541412278487508,372.63,46.5140912449076,1.0568659288011,15786.69,7900,63.4,0.2245,1.69,0.212,77.6,0.153,173292,1071695.6583,5.15922769814608,4.64352513986456,0.53062825106217,9.66692309237403,0.044944,0.009528128,0.002019963136
