"year.x","geo","regionname.x","weighted_avg_left_right","avg_GDP_per_inhabitant_million_euros","available_hospital_beds_per_100k","real_labour_productivity_per_person_employed_2019_base_year","railway_km_per_square_km","raw_milk_on_farms","pop_density_per_square_km","percentage_of_population_at_risk_poverty","net_migration_per_capita","count_of_all_crime_per_100k","percentage_individuals_regularly_using_internet","inability_to_afford_meal_with_meat_every_second_day_percent_2021","inability_to_meet_unexpected_financial_expenses_percent_2021","average_age","F.M_ratio","disposable_income_avg","gross_income_per_capita","employment_rate","proportion_with_higher_educ","total_votes","total_weighted_score"
2019,"ES51","Cataluña",3.6714491430807,238308.41,384,99.9,58,752.85,238.1,13.9,103782,2314.62,91.05,3.9,32.9,49.8252451507785,1.05864529374751,139513.94,20200,68.65,0.40375,2016701,7404215.1583
2019,"ES52","Comunidad Valenciana",5.10459924789469,115606.05,231.9,99.9,41,85.3,216.2,23.7,50334,1441.75,87.47,3.4,32.4,50.1554691235157,1.04782535070275,72725.17,15000,63.25,0.353088272068017,1689657,8625021.8514
2019,"ES53","Illes Balears",4.98557001419031,33935.25,287.46,99.8,24,69.95,241.2,12,23863,1832.33,90.16,2.9,30.9,47.8785602540158,1.01527161321531,19670.86,18700,67.55,0.304673831542114,307252,1531826.358
2019,"ES61","Andalucía",4.90611126835703,164929.57,217.98,99,28,574.92,97.4,31.3,43126,1129.97,86.45,6.8,42.5,48.9628336371614,1.04697426725348,108775.41,12900,54.8,0.296574143535884,3132178,15366813.7803
2019,"ES62","Región de Murcia",5.63249468581231,32319.28,325.41,98.2,24,68.44,132.4,27.7,10470,1423.18,88.08,5.1,43,48.153249389778,1.0122109258875,20101.45,14100,60.7,0.298925268682829,526421,2965063.485
2019,"ES63","Ciudad Autónoma de Ceuta",6.10670401869159,1775.18,211.94,102.9,0,0,4222.9,40.6,-149,1217.75,87.49,13.2,54.9,45.8908921210236,0.975629244906113,1210.2,14300,49.6,0.2115,27820,169888.5058
2019,"ES64","Ciudad Autónoma de Melilla",6.16939113953274,1625.23,190.35,100.9,0,0,6041.5,35.7,-83,1707.43,85.31,12.3,48.5,45.0296131189301,0.971313790722491,1084.87,13200,49.8,0.28575,21658,133616.6733
2019,"ES70","Canarias",4.58351675714868,47182.6,290.96,98.3,0,52.04,299.4,28.5,41278,1118.57,86.84,12.3,49.8,48.2700730494767,1.03144211853378,29512.6,14100,57.15,0.31525,554438,2541275.8638
2019,"FI19","Länsi-Suomi",5.27549181144897,52650.96,349.04,102.2,27,683.84,23.7,NA,2881,2736.51,91.73,NA,NA,50.9334995164467,1.02874152665108,22603.86,22900,72.8,0.402,373204,1968834.646
2019,"FI1B","Helsinki-Uusimaa",5.10363667052258,95458.36,264.94,101.3,47,66.34,184.7,6.2,13071,3962.6,96.16,1.7,23.5,47.8732195804196,1.07459007260775,32676.59,30800,75.35,0.496,530786,2708938.8938
2019,"FI1C","Etelä-Suomi",5.27276612777549,44248.2,348.55,104.4,31,286.61,36.6,12.6,1816,2887.79,93.38,3.3,24.7,51.9580334896634,1.05365978354116,19626.36,23400,72.35,0.392446223111556,325978,1718805.7568
2019,"FI1D","Pohjois- ja Itä-Suomi",5.2527432737496,46044.68,424.99,104.4,14,1320.42,6.3,14.7,-447,2626.73,91.53,2.1,22.8,51.6538840267349,1.01162598189783,20897.87,21900,69.95,0.371092773193298,335774,1763734.62
2019,"FI20","Åland",3.86537599792639,1360.73,36.87,93.7,NA,17.17,19.2,NA,285,2047.73,NA,NA,NA,51.2728833431036,1.01859521595808,565.94,28800,81.6,0.364019085040696,1929,7456.3103
2019,"FR10","Ile-de-France",5.65023972542493,759581.81,530.11,104.2,153,42.43,1026.8,NA,-43771,5067.61,89.38,NA,NA,47.1397814315992,1.10691276750042,262757.68,33200,68.35,0.482879280179955,2244195,12680239.7406
2019,"FRB0","Centre - Val de Loire",6.53891773587644,75797.28,595.88,102.9,51,437.62,65.4,NA,-779,2282.81,85.34,NA,NA,51.8099018490012,1.09134123145874,46751.8,21300,66.75,0.298324581145286,578714,3784163.2386
2019,"FRC1","Bourgogne",6.59302795451436,47846.13,689.87,103.2,52,344.22,51.3,NA,-90,2338.44,86.28,NA,NA,52.6232431943426,1.09467128738947,28804.11,20500,67.75,0.304173956510872,372777,2457729.1818
2019,"FRC2","Franche-Comté",6.44363871555182,31823.95,564.42,102.5,55,1298.35,72.6,NA,-1145,2011.1,82.55,NA,NA,50.9737186789692,1.06507438856878,21243.3,21200,66.25,0.278819704926232,267975,1726734.0848
2019,"FRD1","Basse-Normandie",6.43325049104433,40951.65,604.83,98.8,37,3151.31,82.6,NA,1,1743.25,82.25,NA,NA,52.2319900902278,1.09609847664687,25941.64,20100,66.25,0.26525,354245,2278946.8202
2019,"FRD2","Haute-Normandie",6.66304453520809,55677.32,557.75,97.8,60,863.2,151.2,NA,-3457,2619.64,84.18,NA,NA,50.2172863703165,1.10582139038841,33045.77,21300,63.1,0.27125,434829,2897284.9922
2019,"FRE1","Nord-Pas de Calais",6.80835177904346,118672.52,587.73,102.6,107,1497.88,327.4,NA,-12724,3192.45,81.93,NA,NA,48.8264335772232,1.10515920347721,64598.32,19400,58.35,0.309327331832958,961275,6544698.3564
2019,"FRE2","Picardie",7.0567964568899,51148.24,573.75,101.3,74,947.28,99.4,NA,-3381,2633.02,84.66,NA,NA,49.8793643422609,1.08071249846408,34122.78,20800,62.45,0.264683829042739,457677,3229733.432
2019,"FRF1","Alsace",6.39715649588134,63449.24,585.66,103.7,89,342.16,230.6,NA,1223,1985.94,83.4,NA,NA,49.7153666365833,1.07707963398607,34076.78,23500,68.85,0.340664833791552,413970,2648230.8746
2019,"FRF2","Champagne-Ardenne",7.08077163766896,39531.21,563.83,103.3,57,649.18,51.5,NA,-3649,2673.45,83.17,NA,NA,50.7777447680361,1.0855413279649,22684.01,20400,61.65,0.259,294736,2086958.3094
2019,"FRF3","Lorraine",6.72022300473943,60895.17,612.88,102.3,67,1339.42,98.6,NA,-2465,2114.45,86.26,NA,NA,50.5715372948144,1.07460530123821,40360.44,20900,64.55,0.31625,515885,3466862.2448
2019,"FRG0","Pays de la Loire",6.00069545764145,121828.95,498.71,102,43,3893.02,118.3,NA,12797,3012.67,89.09,NA,NA,50.6789520282125,1.08301228608884,66678.21,21200,67.5,0.332083020755189,870627,5224367.4842
2019,"FRH0","Bretagne",5.87026073196353,101999,588.23,103.7,41,5625.39,122.4,NA,13608,2018.14,90.57,NA,NA,51.5778590954509,1.0871911788894,59146.13,20800,67.25,0.352176088044022,832965,4889721.7306
2019,"FRI1","Aquitaine",6.12488793577921,109435.62,604.87,102,34,418.27,83.9,NA,23546,3266.57,87.73,NA,NA,51.6087434618922,1.1141884122473,61804.67,21600,67.2,0.336668334167083,832503,5098987.5812
2019,"FRI2","Limousin",6.17590163833986,19652.81,791.29,102.8,47,130.71,42.9,NA,1799,1770.85,86.06,NA,NA,53.6639392648593,1.10847642216628,13027.71,19700,66.9,0.315342328835582,169745,1048328.4236
2019,"FRI3","Poitou-Charentes",6.27442350287445,52775.26,535.69,102.9,44,550.21,70,NA,6003,2477.43,89.44,NA,NA,52.9483992793955,1.10052914610232,32784.12,20000,68,0.289,441997,2773276.365
2019,"FRJ1","Languedoc-Roussillon",6.62920794303086,76643.58,649.87,101.7,42,68.06,104.4,NA,17500,3910.02,82.52,NA,NA,51.8536205468684,1.12190833616591,47335.82,18800,59.9,0.325,706909,4686246.7578
2019,"FRJ2","Midi-Pyrénées",6.06145853626506,101647.17,608.09,102.9,30,661.01,67.8,NA,15393,3153.2,86.21,NA,NA,51.0429387890401,1.08024388285848,54655.6,21900,68.1,0.422144463884029,746228,4523230.0806
2019,"FRK1","Auvergne",6.28821591877298,39936.44,717.59,106.4,39,1173.71,52.6,NA,4056,2230.25,81.2,NA,NA,52.4755595001253,1.0875361672874,25232.04,20800,67.35,0.2975743935984,301870,1898223.7394
2019,"FRK2","Rhône-Alpes",6.08275458562887,242311.15,564.14,103.7,58,1560.29,150.9,NA,13486,3638.7,88.79,NA,NA,49.5796262542113,1.08607571866524,123046.21,24200,69.2,0.39625,1412707,8593149.9824
2019,"FRL0","Provence-Alpes-Côte d’Azur",6.75480778749996,170235.75,685.85,101.6,42,24.87,162.4,NA,10699,4251.42,88.53,NA,NA,51.779981000291,1.13035376365175,93340.21,22700,63.5,0.362840710177544,1170748,7908177.7076
2019,"FRM0","Corse",6.37628038202439,9631.4,599.88,100.6,27,0,39.6,NA,3956,1644.68,81.05,NA,NA,51.9926542940661,1.08566187802109,5777.37,21300,67.9,0.25343664083979,58635,373873.2002
2019,"FRY1","Guadeloupe",5.94107835990888,9854,579.51,108.2,0,0,247,NA,-4857,2801.8,74.94,NA,NA,50.7825694554666,1.24646587524644,5827.87,16500,50.3,0.22325,25023,148663.6038
2019,"FRY2","Martinique",5.45293217157012,8872.7,518.1,104.7,0,0.23,328.6,NA,-3807,2749.62,82.27,NA,NA,52.0818501187029,1.23813874918417,5491.49,18700,57.75,0.236,23011,125477.4222
2019,"FRY3","Guyane",5.79721513083049,4430.51,352.5,84.4,0,0.06,3.4,NA,-965,3670.59,78.98,NA,NA,41.3305268485131,1.08810779003999,2760.77,11400,43.85,0.19825,8790,50957.521
2019,"FRY4","La Réunion",6.01893715253258,19366.54,399.24,115.9,0,18.49,345.7,NA,-4849,1619.99,71.4,NA,NA,46.7313998788261,1.14329717469215,12868.28,16700,46.75,0.20875,124616,750055.8722
2019,"FRY5","Mayotte",7.67086399722896,2678.67,136.18,96,0,2.4,750.8,NA,-57,1939.19,NA,NA,NA,37.837895907206,1.18481436496734,1719.28,7600,35.9,NA,14435,110728.9218
NA,"HR02",NA,NA,9899.77,522.61,103.4,51,NA,NA,NA,NA,NA,NA,5.5,48.3,50.8996266705305,1.10041751469385,10421,6100,55.15,0.141035258814704,NA,NA
2019,"HR03","Jadranska Hrvatska",5.66249467199505,17825.43,545.58,102.4,32,36,56,16.1,6601,841,81.99,6.6,45.6,51.1579808595505,1.09161610946173,14516.65,7900,60.35,0.255,174662,989022.6444
2019,"HR04","Kontinentalna Hrvatska",5.616441304204,NA,NA,NA,58,563,85.8,19.4,-10378,683.27,74.7,NA,NA,49.8378964415974,1.10791945825843,NA,NA,NA,NA,347645,1952527.7372
NA,"HR05",NA,NA,19252.26,816.82,103.2,150,NA,NA,NA,NA,NA,NA,2.3,47.8,49.5886675406299,1.19829571308412,10128.73,11600,70.05,0.398650337415646,NA,NA
NA,"HR06",NA,NA,8794.86,498.36,112.7,71,NA,NA,NA,NA,NA,NA,7.4,44.3,50.0695182359894,1.1015727286987,8153.03,7800,65.9,0.169415292353823,NA,NA
NA,"HU10",NA,NA,NA,NA,NA,NA,151.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"HU11","Budapest",6.02599226088838,54785.49,1004.37,109.8,390,1.79,3433.8,10.4,12642,1104.21,86.17,7.5,29.2,49.1373171268705,1.18308781097114,31054.31,13600,74.25,0.446361590397599,559289,3370271.1856
2019,"HU12","Pest",6.16993756078031,15287.32,260.72,106.4,76,149.64,205.1,13.3,13565,531.56,83.21,7.9,38,48.5007629297682,1.08777248773844,14768.78,9300,72,0.257,379646,2342392.1152
2019,"HU21","Közép-Dunántúl",6.18992877604247,14654.59,678.62,106.3,104,298.59,99.1,6.5,3957,417.2,85.05,11.5,26.9,49.345110145894,1.07494008618145,12558.34,9300,71.7,0.2005,324374,2007851.9568
2019,"HU22","Nyugat-Dunántúl",6.25850350014391,14424.99,707.9,102,81,293.45,88.6,12.7,6752,543.09,76.62,15.4,23.3,49.628213009354,1.08580502758413,11071.21,8600,73.75,0.207,319644,2000493.0928
2019,"HU23","Dél-Dunántúl",6.16171855509618,8934.33,723.31,109.4,79,249.23,63.7,14.7,1202,639.27,77.33,16.2,40.2,50.2280860896799,1.11767900421458,8692.49,7300,65.4,0.169792448112028,257595,1587227.8912
2019,"HU31","Észak-Magyarország",6.27780742018646,11177.39,741.49,107.2,73,138.91,84.4,14.3,-1692,760.33,75.18,20.1,40.7,49.3757677876938,1.11249893652002,10229.08,6800,66.05,0.158289572393098,308375,1935918.8632
2019,"HU32","Észak-Alföld",6.2923759089166,13919.89,645.21,108.6,82,456.78,83.1,15.8,-2780,546.11,76.14,13.3,44.4,48.5390491946448,1.08981779283422,13740.08,7100,66.4,0.177794448612153,378115,2379241.7168
2019,"HU33","Dél-Alföld",6.24822763669155,13370.53,675.23,105.6,70,374.39,68.1,11.1,2673,534.55,76.46,9.9,35.3,50.0012306995062,1.10916567265955,12807.14,7800,69.55,0.201399300349825,348211,2175701.5936
NA,"IE04",NA,NA,26759.53,NA,111.6,15,941.12,35,20.4,5780,1182.45,82.32,0.9,29.1,48.2626076167016,1.03646206808777,12707.19,20800,68.5,0.39525,NA,NA
NA,"IE05",NA,NA,127512.08,NA,110,24,5930.11,55.6,14.5,9163,1548.22,87.72,2,31.2,47.7387036035479,1.02549206638583,26174.21,24100,67.45,0.399150212446888,NA,NA
NA,"IE06",NA,NA,202085.77,NA,114.5,43,1351.98,169.8,10,17707,2940.08,90.71,1.7,27.8,45.6631742567307,1.05336461818263,39246.86,29100,71.3,0.480129967508123,NA,NA
NA,"IS00",NA,NA,NA,NA,NA,NA,NA,3.6,NA,5861,1744.86,98.4,NA,NA,46.1103629531484,0.952156153269918,NA,NA,84.05,0.417,NA,NA
2019,"ITC1","Piemonte",6.17273212714259,137773.32,346.77,102,75,864.37,172.3,13.4,10269,2031.62,76.53,6.4,36.4,53.2234243197764,1.07941830531622,87192.01,22900,66.05,0.18304576144036,1666790,10288648.1822
2019,"ITC2","Valle d'Aosta/Vallée d'Aoste",6.44168669729223,4860.99,359.01,100.4,25,85.33,38.6,6.1,204,817.33,75.81,6,32.6,52.5704133388849,1.06507337853946,2428.09,21900,68.4,0.17825,30911,199118.9775
2019,"ITC3","Liguria",6.02162115405029,50105.22,351.56,99.4,91,109.45,284.3,13.4,6095,2092,75.96,7.2,32.1,54.7024774854704,1.11387669171012,30424.95,21800,63.35,0.208343742193355,536961,3233375.7165
2019,"ITC4","Lombardia",6.31878135835162,397959.74,350.53,100.5,75,5007.89,435.8,11.9,42051,2504.13,78.8,4.1,24.8,51.8389781393719,1.0627263524691,216522.62,26400,68.3,0.201350675337669,3926568,24811124.6807
2019,"ITF1","Abruzzo",6.53358568291645,33169.52,293.07,100.5,49,87.01,120.5,19.5,2494,1376.01,70.68,7.7,41.3,52.2126189779912,1.06789247440669,20068.46,16500,58.3,0.194701324668833,399390,2609448.7859
2019,"ITF2","Molise",6.48690389490767,6576.39,300.18,102.2,60,49.73,68.2,26.5,339,1133.34,65.13,5.7,35.1,52.3150965342557,1.04503877121462,4236.18,14500,54.65,0.181545386346587,91196,591579.6876
2019,"ITF3","Campania",6.0344119595179,111173.73,252.21,99.3,80,308.36,422.2,41.2,-5977,2426.41,65.56,20.2,46.8,49.3454005114998,1.07478509070035,73133.09,13300,41.6,0.146463384153961,1262484,7618348.5483
2019,"ITF4","Puglia",6.43539491156421,77182.8,283.3,99.1,43,265,206.8,30.4,-2261,2212.7,64.05,12.4,40.7,51.0213899215839,1.07747314295979,54520.76,13900,46.5,0.143178410794603,988005,6358202.3496
2019,"ITF5","Basilicata",6.30071160090305,12886.86,288.35,100.3,35,85.12,55.7,27.1,-603,760.49,65.92,13.1,27.3,51.6063952523153,1.05091371433497,7597.58,14200,50.75,0.159,139084,876328.1723
2019,"ITF6","Calabria",6.35747503749832,33502.12,248.18,101.7,56,99.22,126.5,30.9,-990,1139.63,63.75,11.3,42.6,50.7573516607048,1.05802498474582,24292.74,12200,42.05,0.14875,470021,2988146.7746
2019,"ITG1","Sicilia",6.35511389271337,89523.88,281.95,100,53,253.63,192.1,41.4,-7300,1992.06,69.49,12.1,48.2,50.5666454692402,1.07937766644806,64613.91,12900,41.4,0.132716820794801,953651,6060560.7189
2019,"ITG2","Sardegna",5.91037291106953,35447.99,301.25,96.6,18,237.39,68.3,22.9,814,1068.14,70.27,7.8,51.8,52.2767422861092,1.05115322363097,23738.54,14700,53.8,0.165,323826,1913932.4183
2019,"ITH1","Provincia Autonoma di Bolzano/Bozen",6.59208980555514,25743.17,349.97,98.8,48,443.55,72.2,9.5,2101,1585.48,78.07,2.6,16.2,50.2200621722114,1.04206975197187,12772.38,29100,74.05,0.157960509872532,66497,438354.1958
2019,"ITH2","Provincia Autonoma di Trento",6.04083391235198,21463.65,347.06,101.5,NA,190.66,88.2,8,1990,1312.63,80.71,3.3,18.4,51.5460416615649,1.05876205971996,10757.82,23000,68.45,0.20125,184853,1116666.2712
2019,"ITH3","Veneto",6.63331924150762,166071.92,328.97,99.7,68,1099.51,282,8.7,16624,1794.32,75.8,4.4,25.9,52.0721398515205,1.06267361949853,94292.25,22700,67.5,0.184296074018505,2020429,13402150.5618
2019,"ITH4","Friuli-Venezia Giulia",6.38560079902898,39333.14,326.82,101.9,62,217.41,159.9,8.4,5201,1265.6,80.17,6.3,23.8,53.553265206775,1.07611272744808,24214.54,22400,66.55,0.197,456429,2914573.3871
2019,"ITH5","Emilia-Romagna",5.66930502278915,162762.66,371.56,99.9,60,2523.87,201.9,10.9,24302,2571.01,80.65,1.6,20.1,52.638948736336,1.07803872674996,95508.26,24900,70.45,0.2175,1699932,9637433.026
2019,"ITI1","Toscana",5.53175670336033,121886.82,285.45,102.2,65,88.95,162.7,14.3,15523,2497.45,79.23,4.4,20,53.2094525392685,1.09427027545204,70957.51,21600,67,0.198799699924981,1412687,7814640.782
2019,"ITI2","Umbria",6.17987303125111,23087.4,302.88,99.8,45,72.22,105.5,9.8,2124,1709.76,73.65,3.9,23.6,53.186844010012,1.09703158918234,15597.48,19100,64.7,0.2095,337524,2085855.465
2019,"ITI3","Marche",6.22114741179773,42924.5,301.75,98.8,41,48.42,161.9,13.6,2913,1230.27,75.69,7.3,33.9,52.8497478748788,1.07891928027373,27365.53,19800,65,0.20375,548682,3413431.6042
2019,"ITI4","Lazio",6.15812008331406,201976.72,338.37,99.5,72,357.33,343,17.2,18822,2965.3,75.81,8.4,31,51.4955922776341,1.0969119347817,107696.24,22000,61.3,0.247876061969015,1755766,10812217.8662
NA,"LI00",NA,NA,NA,NA,NA,57,NA,244.1,NA,165,747.83,NA,NA,NA,49.2840542080932,1.04295232550618,NA,NA,NA,NA,NA,NA
NA,"LT00",NA,NA,NA,NA,NA,NA,1547.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"LT01","Sostinės regionas",5.77784833136967,20803.62,682.02,106.1,NA,48.8,86.6,15.9,9343,1023.26,81.55,6.4,28.4,48.4581712587582,1.24231321466258,15000.53,14100,79.3,0.52575,206247,1191663.8848
2019,"LT02","Vidurio ir vakarų Lietuvos regionas",5.17560471031418,28155.54,615.13,114.5,NA,1498.6,37.2,22.5,714,951.18,80.34,9.9,39.6,50.584291190037,1.21811187843834,27980.02,9900,70.35,0.35166208447888,635775,3290520.0847
2019,"LU00","Luxembourg",5.41329834520682,62431.53,NA,96.9,105,421.26,239.8,NA,10190,2267,92.59,NA,NA,46.8180426901316,0.99793738845985,16383.57,40800,67.85,0.440389902524369,1049678,5682220.1804
2019,"LV00","Latvija",6.22452335404435,30531.34,NA,110.1,29,978.9,30.2,NA,-3941,1069.98,83.72,NA,NA,50.3927225228827,1.22971519498124,21734.08,9800,72.3,0.33275,368403,2293133.0772
NA,"ME00",NA,NA,4950.72,NA,NA,NA,165.8,45.7,NA,NA,185.32,NA,NA,NA,47.29682617077,1.05208430082832,NA,NA,56,0.23805951487872,NA,NA
NA,"MK00",NA,NA,11262.04,NA,NA,27,NA,83.4,NA,NA,NA,80.45,NA,NA,46.2974182811786,1.01235095702708,NA,NA,54.55,0.1985,NA,NA
2019,"MT00","Malta",4.82869433962264,14273.97,NA,104.3,NA,41.27,1595.1,NA,12757,1876.77,85.1,NA,NA,47.5615932196819,0.961177873763941,NA,NA,71.2,0.28475,239878,1158297.5408
2019,"NL11","Groningen",4.71984399939135,24848.33,NA,90.4,72,961,247.9,18.7,1967,2222.48,89.52,NA,NA,48.364845904996,1.01250813299745,9877.99,24800,72.3,0.350574712643678,138011,651390.3902
2019,"NL12","Friesland (NL)",5.22993993048887,21205.64,NA,100,44,2739,191,13.6,1099,1523.61,94.3,NA,NA,50.8311912781422,1.00480561221336,11159.59,25200,78.35,0.3055972013993,161413,844180.294
2019,"NL13","Drenthe",5.16733026213489,15716.94,NA,99.5,38,971,184.5,12.6,1631,1735.58,96.13,NA,NA,52.1402176428564,1.02723156005222,8569.92,25900,77.45,0.312078019504876,122189,631390.9174
2019,"NL21","Overijssel",5.31417936556306,45727.61,NA,100.9,94,2334,344.9,13,3632,1801.49,94.71,NA,NA,49.5369541880323,1.0030365742378,19827.7,26300,78.9,0.319,262532,1395142.1372
2019,"NL22","Gelderland",5.1108989967235,82080.47,NA,100.5,108,2140,415.8,12.1,11508,1949.68,94.21,NA,NA,50.0284534283744,1.03372425776086,37062.3,27900,78,0.34925,531359,2715722.18
2019,"NL23","Flevoland",5.44268585730887,14535.98,NA,99.4,47,313,292.5,12.2,1589,2289.54,94.46,NA,NA,47.0871331870711,1.01625315404315,7378.82,28200,78.95,0.300174956260935,78309,426211.2868
2019,"NL31","Utrecht",4.92898382443877,76995.51,NA,101,142,865,934.6,12.4,8638,2367.25,97.76,NA,NA,47.957926868254,1.0582743796907,25817.33,33400,80.75,0.491877030742314,367097,1809415.175
2019,"NL32","Noord-Holland",4.93212376610261,179531.33,NA,105,125,813,1041.2,13.2,24148,3288.09,97.42,NA,NA,48.4349198603282,1.04205606649533,55676.7,32500,78.8,0.451862965741435,713937,3521225.6452
2019,"NL33","Zuid-Holland",5.29417004190862,169015.98,NA,96.5,155,837,1292.2,15,27619,2503.98,94.42,NA,NA,48.5651237429762,1.04201267429912,66754.33,29300,76.85,0.380595148787197,836582,4429007.362
2019,"NL34","Zeeland",5.34533240996531,14237.66,NA,99.4,57,207,212.6,12.5,1515,1423.12,93.21,NA,NA,51.9876313206879,1.02970911323293,6747.84,26900,79.15,0.274431392151962,79275,423751.2268
2019,"NL41","Noord-Brabant",5.26956645700664,121243.84,NA,101.5,73,1940,514.8,11.4,16678,2275.77,95.96,NA,NA,49.8441346687148,1.00601349881944,46745.62,29400,80.1,0.355588897224306,561703,2959931.2876
2019,"NL42","Limburg (NL)",5.0217218235854,46139.21,NA,101.1,112,436,517.7,12.4,5362,2603.08,96.18,NA,NA,51.6238828603481,1.02360795516025,19406.76,26000,75.75,0.313828457114279,257405,1292616.306
NA,"NO01",NA,NA,NA,NA,NA,74,NA,259.8,13,10302,1160.35,98.5,NA,NA,46.0923999226079,1.01213507237417,NA,NA,NA,NA,NA,NA
NA,"NO02",NA,NA,17246.77,457.22,NA,17,NA,7.7,17.1,1417,7214.88,98.55,1.6,22.9,50.7164455404741,1.00733861713767,7279.36,29900,72.3,0.30425,NA,NA
NA,"NO03",NA,NA,NA,NA,NA,29,NA,29.4,10.9,6118,1250.66,97.07,NA,NA,49.5994497189788,1.01047462845758,NA,NA,NA,NA,NA,NA
NA,"NO04",NA,NA,NA,NA,NA,18,NA,32.2,14.6,2119,1804.71,100,NA,NA,47.3773577373041,0.984173716156672,NA,NA,NA,NA,NA,NA
NA,"NO05",NA,NA,NA,NA,NA,6,NA,19.1,12.2,2273,1331.29,96.89,NA,NA,48.3304341186335,0.974963974933256,NA,NA,NA,NA,NA,NA
NA,"NO06",NA,NA,25346.59,362.39,NA,17,NA,11.8,10.5,2441,1351.64,95.29,2.2,22.2,47.830757712621,0.976649043978081,9015.94,33500,74.25,0.412853213303326,NA,NA
NA,"NO07",NA,NA,25996.3,429.46,NA,4,NA,4.5,12,636,909.65,96.75,3.5,21.6,48.9749524193569,0.96804832431886,9447.33,30500,75.3,0.374906273431642,NA,NA
NA,"NO08",NA,NA,128626.49,NA,NA,46,NA,NA,NA,NA,NA,NA,2.6,24.2,47.1531871324269,1.00979550140431,39969.21,41400,76.35,0.461,NA,NA
NA,"NO09",NA,NA,33393.45,NA,NA,20,NA,NA,NA,NA,NA,NA,1.8,23.5,49.1498278163328,1.01057936460421,13726.59,31100,72.3,0.362409397650587,NA,NA
NA,"NO0A",NA,NA,80782.5,NA,NA,8,NA,NA,NA,NA,NA,NA,2.2,23.3,47.8172204023457,0.974621889452477,27549.35,36600,76.25,0.399099774943736,NA,NA
NA,"NO0B",NA,NA,178.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"PL21","Małopolskie",7.34289544304345,43082.35,623.25,115.6,72,293,224,16,3736,372.41,NA,3.6,22,47.7355107731585,1.08788963639953,44033.63,8400,67.85,0.319829957489372,786424,5774629.2059
2019,"PL22","Śląskie",7.17763014178839,64357.59,629.62,117,158,278,368.8,10.7,-2661,530.78,NA,3.3,26.7,49.130487565233,1.09886687358557,67259.96,9100,66.25,0.293,784761,5632724.2077
2019,"PL41","Wielkopolskie",6.95703379162936,52705.98,427.37,114.8,64,2021,117.9,14.6,1175,399.59,NA,2.7,27.3,47.6157608548125,1.08281345547549,48772.61,9100,70.7,0.269067266816704,553936,3853751.4704
2019,"PL42","Zachodniopomorskie",6.94842584660977,19593.55,1182.45,110,54,167,76.6,12.7,-546,569.44,NA,1.9,31.8,48.6023837056865,1.08000883394881,22144.64,8100,66.25,0.278110944527736,250381,1739753.8119
2019,"PL43","Lubuskie",6.97849888860133,11400.89,477.67,111.4,67,87,72.6,11.6,-599,691.52,NA,6.5,29.1,48.1223324191749,1.07329118526299,11881.84,7400,67.6,0.242189452636841,139104,970737.1094
2019,"PL51","Dolnośląskie",7.00652581555073,43971.91,734.19,112.7,87,186,144.9,11,2592,889.72,NA,2.7,22.1,48.8640324851411,1.10626966449609,40792.85,9200,70.65,0.330167458135466,465483,3261418.6562
2019,"PL52","Opolskie",7.18583232014652,10795.94,491.24,114.2,84,286,101.4,14.6,-534,465.31,NA,4.4,29.3,48.9408701178192,1.08522910254312,11841.04,7400,68.85,0.247811952988247,129953,933820.4675
2019,"PL61","Kujawsko-pomorskie",7.12134973517444,22896.82,864.16,113.5,75,1086,116.8,19.7,-1550,445.85,NA,2.7,31.2,48.1628088414165,1.09163875441987,24806.51,7500,66.3,0.232691827043239,299820,2135123.0776
2019,"PL62","Warmińsko-mazurskie",7.03047690656076,13541.12,556.59,109,50,1062,61.1,19.9,-2369,449.78,NA,4.7,35.5,47.7135136268014,1.06867753695186,16409.46,7100,63.6,0.2275,198407,1394895.8316
2019,"PL63","Pomorskie",7.03488653662189,31544.32,520.12,116,67,383,130.6,12.8,3411,608.7,NA,4.1,22.3,47.7642835087143,1.08183518132621,30992.01,8600,71.2,0.323419145213697,336602,2367956.878
2019,"PL71","Łódzkie",7.23184277072295,32122.01,527.34,117,60,1128,135.2,14.3,-1363,520.27,NA,4.3,30.1,49.3957064011156,1.13137469963244,33353.54,8600,69.15,0.274431392151962,476742,3447723.1862
2019,"PL72","Świętokrzyskie",7.46129157861958,12270.33,762.95,113.3,62,224,105.1,18.1,-1964,283.95,NA,4.9,19.2,49.0606276775422,1.0709902563188,14222.77,7000,65.35,0.283,272960,2036634.1493
2019,"PL81","Lubelskie",7.48210791838389,20048.65,595.19,116.3,39,831,84,26.5,-4392,240.93,NA,6.6,25.5,48.4292406634532,1.08730540805342,24159.6,7000,64.65,0.2943971985993,458831,3433023.0583
2019,"PL82","Podkarpackie",7.50178875142531,20817.75,675.69,115.1,55,166,117.8,19.4,-1823,229.61,NA,7.1,22.2,47.5856125966864,1.06123402627463,22507.54,6600,63.7,0.27625,508660,3815859.8663
