DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO22,2016,7.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO22,2017,6.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO22,2018,6.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO22,2019,6.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO22,2020,7.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO22,2021,6.0,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO22,2022,7.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO22,2023,9.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2012,9.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2013,9.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2014,9.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2015,10.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2016,8.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2017,6.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2018,5.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2019,4.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2020,5.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2021,7.7,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2022,7.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO31,2023,7.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2012,6.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2013,8.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2014,7.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2015,5.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2016,4.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2017,4.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2018,3.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2019,2.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2020,4.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2021,3.5,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2022,2.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO32,2023,2.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2012,6.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2013,7.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2014,6.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2015,10.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2016,9.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2017,7.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2018,6.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2019,5.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2020,5.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2021,9.2,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2022,8.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO41,2023,8.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2012,5.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2013,5.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2014,4.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2015,5.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2016,4.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2017,4.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2018,3.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2019,3.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2020,4.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2021,3.5,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2022,3.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RO42,2023,2.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2013,17.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2014,17.2,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2015,18.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2016,15.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2017,13.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2018,10.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2019,8.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2020,7.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2021,8.9,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2022,7.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS11,2023,7.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2013,23.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2014,19.9,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2015,16.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2016,15.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2017,12.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2018,10.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2019,9.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2020,7.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2021,9.5,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2022,8.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS12,2023,9.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2013,22.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2014,18.0,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2015,16.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2016,14.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2017,13.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2018,13.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2019,11.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2020,9.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2021,12.8,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2022,11.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS21,2023,9.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2013,24.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2014,22.1,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2015,18.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2016,15.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2017,15.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2018,16.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2019,13.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2020,11.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2021,13.7,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2022,11.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,RS22,2023,12.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2012,6.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2013,6.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2014,7.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2015,7.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2016,6.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2017,6.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2018,5.6,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2019,6.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2020,7.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2021,8.2,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2022,7.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE11,2023,6.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2012,8.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2013,8.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2014,8.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2015,7.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2016,7.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2017,7.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2018,7.2,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2019,7.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2020,9.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2021,9.7,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2022,9.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE12,2023,9.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2012,7.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2013,7.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2014,6.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2015,6.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2016,6.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2017,5.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2018,5.7,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2019,6.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2020,7.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2021,7.5,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2022,6.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE21,2023,6.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2012,9.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2013,9.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2014,10.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2015,9.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2016,8.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2017,8.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2018,8.6,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2019,8.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2020,10.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2021,11.2,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2022,9.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE22,2023,9.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2012,7.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2013,8.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2014,7.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2015,6.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2016,6.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2017,6.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2018,5.6,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2019,6.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2020,7.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2021,8.4,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2022,6.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE23,2023,7.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2012,8.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2013,8.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2014,8.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2015,7.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2016,7.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2017,6.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2018,6.4,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2019,7.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2020,7.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2021,9.7,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2022,7.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE31,2023,7.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2012,8.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2013,7.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2014,7.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2015,7.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2016,6.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2017,6.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2018,5.5,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2019,6.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2020,7.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2021,6.2,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2022,6.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2023,6.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2012,7.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2013,7.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2014,7.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2015,7.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2016,5.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2017,5.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2018,5.4,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2019,6.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2020,6.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2021,6.2,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2022,5.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2023,5.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2012,9.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2013,11.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2014,11.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2015,10.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2016,8.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2017,6.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2018,5.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2019,4.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2020,5.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2021,5.0,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2022,4.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2023,3.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2012,7.6,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2013,8.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2014,8.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2015,7.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2016,7.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2017,6.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2018,4.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2019,4.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2020,4.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2021,4.5,b
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2022,3.8,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2023,3.5,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2012,5.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2013,6.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2014,6.0,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2015,5.7,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2016,5.1,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2017,4.2,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2018,2.9,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2019,2.3,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2020,3.4,
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2021,2.6,bu
ESTAT:TGS00010(1.0),12/09/24 23:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2022,2.3,u
